27,158,119
217,95,2
117,112,179
231,41,138
102,166,30
230,171,2
127,201,127
190,174,212
253,192,134
255,255,153
56,108,176
240,2,127
178,24,43
239,138,98
253,219,199
209,229,240
103,169,207
33,102,172
215,48,39
252,141,89
254,224,144
224,243,248
145,191,219
69,117,180
255,0,0
255,90,30
255,255,0
140,600,20
0,170,160
20,20,100
255,255,153
179,33,33
196,48,82
115,161,194
255,145,176
122,64,0
