0,0
1,1
2,1
3,4
4,4
5,1
6,1
7,3
8,3
9,3
10,3
11,3
12,3
13,4
14,4
15,1
16,1
17,3
18,3
19,3
20,3
21,1
22,1
23,1
24,1
25,3
26,3
27,1
28,1
29,3
30,1
31,3
32,3
33,4
34,3
35,3
36,3
37,3
38,3
39,3
40,3
41,1
42,1
43,3
44,1
45,3
46,3
47,3
48,3
49,1
50,4
51,4
52,1
53,1
54,1
55,1
56,1
57,1
58,3
59,3
60,1
61,1
62,1
63,1
64,1
65,1
66,3
67,3
68,1
69,4
70,1
71,1
72,3
73,3
74,3
75,3
76,3
77,3
78,4
79,4
80,4
81,4
82,4
83,3
84,4
85,4
86,4
87,3
88,3
89,3
90,1
91,1
92,4
93,1
94,4
95,1
96,4
97,4
98,4
99,3
100,1
101,1
102,1
103,1
104,1
105,1
