0,0
1,3
2,2
3,3
4,3
5,2
6,2
7,2
8,2
9,2
10,2
11,4
12,2
13,4
14,4
15,2
16,2
17,4
18,3
19,2
20,3
21,4
22,4
23,2
24,2
25,4
26,2
27,4
28,2
29,4
30,4
31,4
32,4
33,4
34,4
35,4
36,4
37,4
38,4
39,2
40,2
41,2
42,2
43,4
44,4
45,4
46,4
47,3
48,3
49,3
50,4
51,4
52,4
53,2
54,2
55,3
56,3
57,3
58,3
59,3
60,2
61,2
62,4
63,4
64,4
65,4
66,4
67,4
68,4
69,4
70,4
71,4
72,4
73,4
74,4
75,4
76,2
77,2
78,3
79,3
80,3
81,3
82,3
83,3
84,3
85,3
86,3
87,3
88,3
89,3
90,4
91,4
92,3
93,2
94,2
95,2
96,2
97,2
98,2
99,2
100,4
101,4
102,4
103,4
104,2
105,2
