0,0
1,1
2,1
3,2
4,2
5,2
6,1
7,2
8,1
9,3
10,3
11,2
12,1
13,2
14,2
15,1
16,1
17,2
18,2
19,2
20,2
21,1
22,1
23,1
24,1
25,3
26,2
27,1
28,1
29,1
30,1
31,3
32,3
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,1
42,1
43,3
44,1
45,3
46,3
47,3
48,3
49,1
50,2
51,2
52,1
53,2
54,1
55,2
56,1
57,1
58,3
59,3
60,2
61,1
62,1
63,1
64,1
65,1
66,3
67,3
68,3
69,1
70,3
71,3
72,3
73,3
74,3
75,3
76,2
77,1
78,2
79,2
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,3
89,1
90,3
91,3
92,2
93,1
94,2
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,2
103,2
104,2
105,1
