StartNode, EndNode, Connectivity
12,28,0.66928
12,29,0.51502
12,42,0.58687
12,57,0.52482
12,61,0.60674
12,70,0.5188
12,77,0.54203
12,90,0.55699
12,91,0.5195
12,93,0.58294
12,95,0.57893
13,14,0.67597
13,33,0.65839
13,34,0.69516
13,36,0.50139
13,50,0.60837
13,51,0.63724
13,78,0.55179
13,79,0.62319
13,81,0.52248
13,84,0.54451
13,86,0.50721
13,87,0.5333
14,17,0.55076
14,30,0.52796
14,33,0.51019
14,34,0.66046
14,41,0.52244
14,44,0.56694
14,50,0.60231
14,51,0.74181
14,78,0.51455
14,79,0.6781
14,81,0.58546
14,84,0.55241
14,85,0.58256
14,87,0.55494
14,92,0.50798
14,100,0.50028
14,102,0.51289
14,103,0.51142
15,16,0.63269
15,17,0.52131
15,20,0.65084
15,21,0.70399
15,23,0.65883
15,24,0.65931
15,25,0.5569
15,27,0.6126
15,28,0.56784
15,29,0.71044
15,30,0.58008
15,41,0.70033
15,42,0.67234
15,44,0.53706
15,49,0.65245
15,51,0.53699
15,53,0.51781
15,54,0.5556
15,56,0.5742
15,61,0.56176
15,62,0.54326
15,63,0.61306
15,69,0.53314
15,82,0.55199
15,84,0.5062
15,85,0.57262
15,95,0.52698
15,100,0.54087
15,101,0.55047
15,105,0.52871
16,20,0.623
16,21,0.53688
16,22,0.5655
16,23,0.50985
16,24,0.59869
16,27,0.61905
16,28,0.60461
16,29,0.58095
16,42,0.56396
16,49,0.51507
16,54,0.55102
16,56,0.50933
16,61,0.55459
16,63,0.52511
16,95,0.5364
17,19,0.62917
17,20,0.56397
17,21,0.66896
17,23,0.58298
17,24,0.53405
17,27,0.50108
17,42,0.53483
17,44,0.50764
17,51,0.53674
17,54,0.53925
17,56,0.55689
17,61,0.53977
17,62,0.51218
17,65,0.55895
17,79,0.54162
17,84,0.56363
17,85,0.65654
17,87,0.52238
17,93,0.53173
17,100,0.57555
17,101,0.61996
18,19,0.54003
18,22,0.53638
18,26,0.57089
18,45,0.51522
18,46,0.51016
18,57,0.5274
18,59,0.5059
18,66,0.518
18,67,0.54679
18,74,0.50716
18,75,0.53535
18,77,0.52733
18,78,0.55272
18,79,0.64239
18,81,0.51981
18,83,0.54588
18,85,0.53002
18,86,0.5394
18,87,0.6097
18,89,0.52658
18,92,0.60049
18,93,0.50513
18,96,0.56392
18,97,0.55767
18,98,0.55404
18,99,0.65363
19,20,0.55319
19,21,0.5696
19,23,0.59021
19,24,0.55123
19,42,0.52158
19,56,0.53079
19,65,0.52689
19,79,0.53586
19,84,0.52002
19,85,0.57745
19,93,0.56297
19,100,0.50848
19,101,0.53461
20,21,0.66877
20,22,0.64412
20,23,0.65243
20,24,0.89689
20,25,0.62378
20,26,0.5445
20,27,0.71097
20,28,0.68558
20,29,0.57298
20,40,0.50048
20,41,0.54219
20,42,0.72124
20,49,0.51009
20,53,0.56214
20,54,0.62211
20,56,0.67413
20,57,0.53523
20,60,0.51383
20,61,0.69413
20,77,0.58294
20,79,0.50824
20,82,0.5286
20,85,0.56835
20,93,0.67256
20,95,0.58997
20,97,0.59797
20,101,0.51566
21,22,0.5306
21,23,0.6853
21,24,0.68734
21,27,0.64693
21,28,0.55909
21,29,0.57155
21,30,0.50013
21,41,0.63156
21,42,0.6601
21,44,0.53698
21,49,0.57881
21,51,0.54157
21,54,0.58676
21,56,0.5505
21,61,0.57566
21,62,0.57303
21,63,0.65684
21,65,0.60642
21,70,0.51723
21,82,0.50296
21,84,0.53794
21,85,0.59322
21,93,0.57791
21,95,0.58009
21,100,0.63195
21,101,0.7173
21,103,0.52927
21,105,0.54968
22,24,0.65221
22,26,0.62873
22,27,0.58277
22,28,0.76043
22,29,0.52647
22,42,0.53068
22,45,0.50938
22,57,0.58113
22,61,0.51948
22,67,0.50354
22,74,0.52411
22,75,0.56572
22,77,0.52124
22,90,0.59603
22,91,0.5984
22,93,0.52422
22,95,0.50306
22,99,0.56915
23,24,0.70459
23,25,0.60475
23,27,0.69288
23,28,0.5636
23,29,0.62734
23,30,0.58801
23,40,0.53508
23,41,0.7208
23,42,0.73855
23,49,0.57545
23,53,0.62233
23,54,0.59381
23,56,0.69291
23,60,0.54715
23,61,0.59331
23,63,0.52075
23,69,0.50762
23,82,0.53545
23,85,0.53429
23,93,0.5794
23,100,0.53118
23,101,0.54316
24,25,0.61156
24,26,0.56025
24,27,0.76729
24,28,0.76434
24,29,0.61331
24,40,0.53062
24,41,0.61441
24,42,0.86583
24,49,0.51606
24,53,0.55008
24,54,0.61647
24,56,0.65898
24,57,0.56397
24,61,0.68621
24,63,0.50812
24,77,0.52989
24,82,0.51882
24,85,0.52702
24,93,0.62684
24,95,0.57214
24,97,0.52803
24,99,0.50735
24,101,0.5047
25,26,0.53986
25,27,0.62932
25,28,0.57489
25,29,0.57699
25,39,0.53382
25,40,0.66148
25,41,0.52072
25,42,0.63447
25,53,0.63335
25,54,0.55787
25,55,0.54112
25,56,0.67375
25,57,0.56719
25,60,0.57113
25,61,0.59204
25,76,0.5192
25,77,0.57077
25,79,0.50976
25,82,0.53688
25,83,0.5103
25,93,0.50901
25,97,0.51585
26,28,0.58033
26,29,0.57148
26,40,0.57367
26,42,0.50342
26,43,0.53897
26,44,0.50983
26,45,0.50379
26,48,0.52839
26,57,0.63768
26,58,0.5261
26,59,0.5278
26,66,0.54091
26,67,0.55278
26,74,0.58054
26,75,0.63543
26,77,0.51648
26,79,0.50518
26,87,0.52637
26,88,0.53542
26,89,0.56025
26,90,0.539
26,91,0.52911
26,96,0.50031
26,97,0.54348
26,98,0.52597
26,99,0.74043
27,28,0.71025
27,29,0.59672
27,41,0.60112
27,42,0.78535
27,53,0.57283
27,54,0.63521
27,56,0.61793
27,57,0.50638
27,61,0.6234
27,93,0.56746
27,95,0.54303
27,101,0.52575
28,29,0.60943
28,40,0.5203
28,41,0.53394
28,42,0.65714
28,56,0.5501
28,57,0.58276
28,61,0.53064
28,93,0.50139
28,99,0.54557
29,30,0.65718
29,40,0.50602
29,41,0.68224
29,42,0.62938
29,44,0.54925
29,49,0.6389
29,51,0.50644
29,56,0.52062
29,60,0.50615
29,63,0.55438
29,69,0.50565
30,41,0.72496
30,42,0.57142
30,44,0.53556
30,49,0.69973
30,50,0.51585
30,51,0.55857
30,53,0.54024
30,54,0.50571
30,63,0.54444
30,69,0.61247
30,100,0.51018
30,101,0.50677
30,102,0.51106
30,103,0.56953
31,32,0.65567
31,33,0.54197
31,35,0.53387
31,43,0.59407
31,45,0.57264
31,46,0.59613
31,64,0.51211
31,68,0.51068
31,70,0.5897
31,71,0.63766
31,72,0.68189
31,73,0.59782
31,91,0.51639
32,33,0.57231
32,34,0.5399
32,35,0.60669
32,36,0.59151
32,43,0.55599
32,44,0.54148
32,45,0.50514
32,46,0.54287
32,68,0.51409
32,71,0.68405
32,72,0.52176
32,73,0.57161
32,102,0.59035
33,34,0.73539
33,35,0.66268
33,36,0.59337
33,37,0.53793
33,38,0.55211
33,43,0.54723
33,45,0.53396
33,46,0.58018
33,79,0.50738
34,35,0.55559
34,36,0.60414
34,38,0.50244
34,46,0.51057
34,50,0.5381
34,51,0.51862
34,79,0.54877
34,81,0.50778
34,87,0.5092
35,36,0.73195
35,37,0.70934
35,38,0.79915
35,43,0.621
35,45,0.53319
35,46,0.52383
35,47,0.61784
35,48,0.62845
35,58,0.66443
35,59,0.63373
35,66,0.62116
35,67,0.57214
35,74,0.57062
35,75,0.53437
35,80,0.54718
35,81,0.50718
35,86,0.56458
35,88,0.6071
35,89,0.66356
35,91,0.50053
35,98,0.53703
36,37,0.61528
36,38,0.66944
36,39,0.53204
36,43,0.52214
36,47,0.53401
36,48,0.53062
36,58,0.55901
36,59,0.5515
36,66,0.51672
36,78,0.55352
36,80,0.56179
36,81,0.58049
36,86,0.58799
36,88,0.50817
36,89,0.57034
37,38,0.97386
37,39,0.6435
37,47,0.68468
37,48,0.64356
37,58,0.71307
37,59,0.66257
37,66,0.65459
37,67,0.59266
37,74,0.54275
37,75,0.52918
37,76,0.57727
37,78,0.524
37,80,0.68111
37,81,0.52012
37,83,0.59087
37,86,0.61384
37,88,0.67425
37,89,0.6843
37,98,0.57188
38,39,0.57792
38,47,0.73407
38,48,0.6756
38,58,0.74998
38,59,0.67716
38,66,0.66939
38,67,0.58601
38,74,0.56278
38,75,0.5291
38,76,0.53338
38,80,0.63435
38,83,0.50899
38,86,0.59082
38,88,0.69723
38,89,0.70966
38,98,0.55231
39,40,0.70418
39,47,0.51668
39,57,0.55955
39,58,0.51044
39,59,0.50424
39,76,0.62521
39,78,0.56011
39,80,0.68452
39,81,0.56756
39,83,0.57906
39,86,0.60629
39,88,0.50822
39,89,0.51396
40,42,0.54678
40,53,0.52778
40,55,0.50033
40,56,0.61079
40,57,0.68981
40,60,0.53606
40,76,0.55234
40,77,0.51186
40,80,0.52553
40,81,0.52327
40,82,0.51645
40,83,0.51816
40,99,0.54167
41,42,0.70052
41,44,0.57027
41,49,0.64775
41,51,0.5632
41,53,0.52417
41,54,0.51626
41,56,0.55819
41,63,0.60812
41,69,0.61185
41,84,0.50544
41,85,0.53199
41,100,0.61204
41,101,0.52138
41,103,0.53202
42,44,0.5129
42,49,0.55998
42,53,0.58073
42,54,0.66854
42,56,0.66745
42,57,0.53472
42,61,0.6716
42,63,0.51393
42,69,0.53034
42,85,0.50738
42,93,0.57689
42,95,0.56171
42,100,0.51068
42,101,0.51426
42,105,0.50973
43,44,0.53564
43,45,0.64185
43,46,0.62025
43,47,0.50018
43,48,0.53626
43,58,0.55182
43,59,0.56283
43,66,0.56304
43,67,0.53505
43,70,0.5118
43,71,0.53388
43,72,0.60518
43,73,0.56075
43,74,0.60927
43,75,0.57272
43,88,0.5265
43,89,0.59048
43,90,0.57288
43,91,0.65389
44,46,0.50656
44,49,0.56924
44,51,0.54642
44,62,0.55052
44,63,0.56498
44,65,0.5528
44,69,0.57006
44,70,0.51098
44,71,0.61293
44,84,0.51043
44,85,0.5351
44,100,0.53225
44,102,0.52219
44,103,0.5191
45,46,0.91144
45,47,0.51478
45,48,0.55499
45,58,0.52624
45,59,0.5053
45,66,0.57345
45,67,0.57899
45,70,0.53967
45,72,0.65121
45,73,0.6548
45,74,0.6884
45,75,0.64691
45,88,0.51652
45,89,0.54411
45,90,0.62418
45,91,0.6453
45,98,0.50721
46,67,0.50861
46,70,0.58973
46,71,0.55704
46,72,0.64337
46,73,0.67005
46,74,0.58311
46,75,0.56361
46,90,0.5832
46,91,0.59991
47,48,0.86658
47,58,0.87457
47,59,0.74675
47,66,0.89022
47,67,0.72327
47,74,0.71858
47,75,0.65283
47,76,0.5662
47,80,0.54009
47,88,1
47,89,0.8113
47,90,0.53192
47,91,0.56026
47,98,0.59059
48,58,0.92321
48,59,0.84489
48,66,0.87403
48,67,0.84818
48,74,0.73702
48,75,0.68173
48,76,0.57077
48,80,0.50864
48,88,0.86023
48,89,0.87557
48,90,0.51438
48,91,0.55203
48,98,0.66098
48,99,0.54666
49,51,0.53896
49,53,0.54173
49,54,0.56069
49,60,0.53841
49,61,0.51466
49,62,0.51757
49,63,0.5512
49,68,0.50677
49,69,0.60141
49,93,0.50978
49,95,0.56227
49,97,0.53473
49,100,0.54298
49,101,0.5513
49,103,0.59798
49,104,0.52264
49,105,0.537
50,51,0.62549
50,78,0.63218
50,79,0.58942
50,80,0.52062
50,81,0.64842
50,83,0.53139
50,84,0.51478
50,86,0.53874
50,92,0.51254
50,96,0.51891
50,102,0.5299
51,63,0.51175
51,65,0.51296
51,71,0.51059
51,79,0.60341
51,81,0.50297
51,84,0.59201
51,85,0.58448
51,92,0.50987
51,93,0.50107
51,95,0.51542
51,97,0.55655
51,100,0.55312
51,101,0.55379
51,102,0.52337
51,103,0.58294
53,54,0.68308
53,55,0.70355
53,56,0.68665
53,60,0.57616
53,61,0.56133
53,82,0.50808
53,93,0.53209
53,94,0.50335
53,103,0.50927
53,104,0.60791
53,105,0.51734
54,55,0.60934
54,56,0.62975
54,60,0.52815
54,61,0.72741
54,93,0.59621
54,94,0.50865
54,95,0.63859
54,100,0.50732
54,101,0.59663
54,103,0.53324
54,104,0.58913
54,105,0.61864
55,56,0.58961
55,60,0.52251
55,61,0.525
55,76,0.58422
55,94,0.51905
55,104,0.57549
56,57,0.58815
56,60,0.58439
56,61,0.6386
56,77,0.52191
56,79,0.50911
56,82,0.56672
56,85,0.50498
56,93,0.58003
57,61,0.50941
57,77,0.53826
57,99,0.58803
58,59,0.95082
58,66,0.90693
58,67,0.78244
58,74,0.73364
58,75,0.68465
58,76,0.52821
58,80,0.51741
58,88,0.96388
58,89,0.94791
58,90,0.5128
58,91,0.56445
58,98,0.63906
58,99,0.52311
59,66,0.83152
59,67,0.74506
59,74,0.68577
59,75,0.66123
59,76,0.51844
59,80,0.50928
59,88,0.80779
59,89,0.98579
59,91,0.5411
59,98,0.61335
59,99,0.55863
60,61,0.61893
60,77,0.51519
60,93,0.51159
61,77,0.6313
61,93,0.61714
61,95,0.62741
61,97,0.5172
61,104,0.50838
61,105,0.52141
62,63,0.68483
62,64,0.56413
62,65,0.68712
62,70,0.55046
62,71,0.5609
62,100,0.53768
62,101,0.59605
62,105,0.5182
63,64,0.54345
63,65,0.67588
63,69,0.51097
63,70,0.54744
63,71,0.56571
63,95,0.50227
63,100,0.64109
63,101,0.63812
63,105,0.5444
64,65,0.66621
64,70,0.55922
64,71,0.52393
64,72,0.5244
64,100,0.50225
65,70,0.6032
65,71,0.64163
65,72,0.50737
65,100,0.60245
65,101,0.66006
66,67,0.88355
66,74,0.86949
66,75,0.7887
66,76,0.5132
66,88,0.99728
66,89,0.92437
66,90,0.55925
66,91,0.62323
66,98,0.65585
66,99,0.56345
67,74,0.8
67,75,0.78278
67,76,0.52078
67,83,0.51697
67,88,0.80144
67,89,0.75777
67,90,0.53911
67,91,0.60163
67,98,0.76638
67,99,0.58854
68,71,0.51647
69,82,0.50003
69,84,0.54112
69,97,0.50516
69,100,0.50335
69,102,0.50901
69,103,0.54289
69,104,0.52731
70,71,0.61135
70,72,0.72309
70,73,0.64251
70,90,0.53673
70,91,0.52056
70,101,0.50542
71,72,0.57513
71,73,0.61667
71,102,0.52615
72,73,0.7486
72,74,0.56862
72,75,0.54687
72,90,0.60276
72,91,0.60215
73,74,0.57499
73,75,0.5564
73,90,0.57005
73,91,0.55128
74,75,0.99822
74,88,0.78394
74,89,0.7491
74,90,0.66357
74,91,0.71451
74,98,0.61918
74,99,0.57877
75,88,0.73141
75,89,0.7044
75,90,0.63078
75,91,0.68342
75,98,0.63622
75,99,0.63205
76,77,0.58177
76,78,0.51261
76,80,0.61227
76,83,0.59205
76,86,0.52482
76,88,0.52669
76,89,0.52121
76,98,0.51692
77,93,0.52176
77,97,0.5332
78,79,0.64786
78,80,0.65799
78,81,0.72309
78,83,0.59328
78,84,0.55313
78,86,0.75674
78,87,0.57009
78,92,0.59133
78,96,0.60312
78,97,0.51149
79,81,0.62076
79,84,0.62364
79,85,0.65006
79,86,0.53437
79,87,0.64941
79,92,0.60657
79,96,0.53894
79,97,0.57003
80,81,0.59766
80,83,0.6838
80,86,0.75843
80,87,0.51293
80,88,0.51748
80,89,0.52114
80,96,0.50046
81,83,0.52733
81,84,0.52626
81,86,0.70286
81,87,0.62541
81,92,0.53149
81,96,0.50988
81,102,0.50616
82,83,0.57853
82,84,0.56069
82,85,0.51691
83,86,0.58558
83,87,0.51293
83,88,0.50201
83,96,0.56004
83,98,0.52427
84,85,0.64072
84,87,0.51931
84,92,0.5014
84,97,0.54098
84,100,0.50792
84,102,0.51393
84,103,0.52239
85,87,0.53665
85,97,0.52722
85,100,0.56287
85,101,0.5036
86,87,0.59608
86,89,0.51332
86,92,0.50781
86,96,0.50338
87,92,0.52728
87,96,0.51071
87,97,0.50638
88,89,0.85657
88,90,0.55841
88,91,0.60443
88,98,0.62478
88,99,0.53171
89,91,0.55655
89,98,0.61608
89,99,0.58295
90,91,0.82157
92,93,0.59314
92,94,0.51814
92,96,0.67107
92,97,0.62758
92,98,0.50761
92,99,0.54571
92,103,0.54444
93,94,0.55147
93,95,0.66941
93,96,0.5695
93,97,0.66083
93,99,0.51105
93,101,0.53964
93,103,0.59868
93,104,0.5161
94,95,0.50285
94,96,0.59161
95,97,0.60065
95,101,0.59565
95,103,0.60144
95,105,0.5599
96,97,0.75855
96,98,0.57562
96,99,0.54324
96,103,0.5004
97,99,0.56057
97,103,0.58595
98,99,0.61363
100,101,0.66171
100,102,0.5225
100,103,0.57673
100,104,0.51226
100,105,0.58529
101,103,0.60802
101,105,0.59723
102,103,0.54137
103,104,0.54038
103,105,0.51491
104,105,0.68461
