StartNode, EndNode, Connectivity
1,2,0.58674
1,5,0.66897
1,6,0.50767
1,7,0.59953
1,15,0.50712
1,18,0.64188
1,20,0.53513
1,22,0.52874
1,23,0.60917
1,24,0.50143
1,25,0.52492
1,26,0.5102
1,27,0.50943
1,28,0.56715
1,29,0.74204
1,30,0.66652
1,31,0.51598
1,39,0.56555
1,40,0.52895
1,41,0.59852
1,42,0.5493
1,43,0.50258
1,44,0.54935
1,49,0.51139
1,52,0.58464
1,53,0.72343
1,54,0.54887
1,55,0.57945
1,56,0.52029
1,57,0.50446
1,60,0.60306
1,63,0.50672
1,69,0.6178
1,71,0.51832
1,90,0.54965
1,100,0.50123
1,101,0.53505
1,103,0.50045
2,6,0.87699
2,8,0.66518
2,10,0.57496
2,12,0.6059
2,15,0.52431
2,16,0.53353
2,17,0.50484
2,19,0.54214
2,20,0.73967
2,21,0.59962
2,22,0.65453
2,23,0.67416
2,24,0.77652
2,27,0.69894
2,28,0.76221
2,29,0.60192
2,30,0.63764
2,41,0.65234
2,42,0.93537
2,44,0.52286
2,53,0.63116
2,54,0.91358
2,55,0.51286
2,56,0.67007
2,57,0.56752
2,61,0.67877
2,63,0.54787
2,79,0.51594
2,82,0.53205
2,84,0.54465
2,85,0.60011
2,90,0.5969
2,91,0.59137
2,93,0.68884
2,95,0.58152
2,100,0.55726
2,101,0.62849
3,4,0.78228
3,5,0.51588
3,7,0.62964
3,9,0.68658
3,11,0.87018
3,13,0.51147
3,18,0.60636
3,25,0.7009
3,31,0.68115
3,32,0.6093
3,33,0.56334
3,34,0.59946
3,35,0.63711
3,36,0.60598
3,37,0.74204
3,38,0.78676
3,39,0.68705
3,40,0.64403
3,43,0.5639
3,45,0.55591
3,46,0.50003
3,55,0.50014
3,60,0.64867
3,73,0.51724
3,76,0.77063
3,78,0.53242
3,80,0.66106
3,81,0.5849
3,83,0.52937
3,86,0.65023
3,87,0.51667
3,92,0.51976
3,96,0.72349
3,97,0.58344
3,98,0.65095
3,104,0.50255
4,7,0.57419
4,9,0.65811
4,11,0.70914
4,18,0.57045
4,25,0.68024
4,31,0.60085
4,32,0.5127
4,35,0.59147
4,36,0.5168
4,37,0.62287
4,38,0.62811
4,39,0.59329
4,40,0.59793
4,43,0.5514
4,45,0.50935
4,60,0.59442
4,76,0.67735
4,80,0.55721
4,81,0.51034
4,83,0.58437
4,86,0.55208
4,87,0.52121
4,96,0.61389
4,97,0.55596
4,98,0.60318
5,6,0.52965
5,7,0.75474
5,8,0.50961
5,9,0.52749
5,11,0.53333
5,18,0.60604
5,23,0.63861
5,25,0.53486
5,29,0.57527
5,30,0.59675
5,34,0.514
5,36,0.50908
5,39,0.61417
5,40,0.54371
5,41,0.58338
5,53,0.68142
5,55,0.53523
5,60,0.62441
5,69,0.51481
5,100,0.50666
6,8,0.8144
6,10,0.5365
6,12,0.62669
6,19,0.51913
6,20,0.73513
6,21,0.58172
6,22,0.5305
6,23,0.67796
6,24,0.81147
6,27,0.66734
6,28,0.65077
6,29,0.54764
6,30,0.59234
6,41,0.67292
6,42,0.8457
6,51,0.50438
6,53,0.60013
6,54,0.82404
6,56,0.62204
6,61,0.67041
6,63,0.51667
6,79,0.53592
6,82,0.533
6,84,0.58403
6,85,0.60998
6,90,0.54598
6,91,0.58545
6,93,0.72199
6,95,0.64009
6,100,0.56686
6,101,0.57747
6,105,0.51201
7,9,0.61482
7,11,0.63434
7,18,0.6284
7,23,0.51782
7,25,0.63541
7,29,0.52769
7,30,0.53058
7,31,0.59676
7,32,0.58581
7,34,0.51781
7,35,0.54
7,36,0.54343
7,37,0.59999
7,38,0.55977
7,39,0.69538
7,40,0.51632
7,43,0.55336
7,49,0.50622
7,52,0.51209
7,53,0.55294
7,55,0.50536
7,60,0.69603
7,69,0.53124
7,76,0.54148
7,80,0.5612
7,81,0.50904
7,83,0.54003
7,92,0.50047
7,96,0.58506
7,98,0.50259
8,10,0.51323
8,12,0.59927
8,14,0.54954
8,19,0.54867
8,20,0.69302
8,23,0.58558
8,24,0.63567
8,27,0.57422
8,28,0.57582
8,30,0.51978
8,40,0.55931
8,41,0.51075
8,42,0.70314
8,51,0.52069
8,54,0.61636
8,56,0.50546
8,61,0.65649
8,77,0.51158
8,79,0.55746
8,84,0.52338
8,85,0.54924
8,87,0.50013
8,90,0.54863
8,91,0.54101
8,93,0.61789
8,95,0.61472
8,105,0.53373
9,11,0.79285
9,18,0.51817
9,25,0.87192
9,26,0.50533
9,31,0.57116
9,35,0.54773
9,37,0.55032
9,38,0.52257
9,39,0.55786
9,43,0.50449
9,55,0.53507
9,60,0.70781
9,76,0.72033
9,83,0.50447
9,92,0.50899
9,96,0.5412
9,98,0.52694
10,12,0.56366
10,15,0.50995
10,17,0.61179
10,18,0.50048
10,19,0.60191
10,20,0.58847
10,22,0.53471
10,24,0.56375
10,28,0.56589
10,29,0.53655
10,30,0.50905
10,42,0.53266
