1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z,33_x,33_y,33_z,
0.4308005,0.9891235,-0.000453504,0.403072,0.9833536,0.001972927,0.3759155,0.9779586,0.004264162,0.349447,0.972984,0.006414837,0.3235509,0.9683414,0.008418563,0.2981619,0.9639162,0.01037137,0.2731594,0.9597743,0.01221392,0.24841,0.9559489,0.01395425,0.2235421,0.9526085,0.01546305,0.1982693,0.9500888,0.01642235,0.172593,0.9482628,0.01690392,0.1465829,0.9469626,0.01702685,0.1203204,0.9460531,0.01689167,0.09388117,0.9454374,0.01657196,0.06733092,0.9450505,0.01611798,0.04072552,0.9448516,0.01556211,0.01411322,0.9448184,0.01492374,-0.01246161,0.9449441,0.0142129,-0.03895404,0.9452371,0.01343211,-0.0653144,0.9457232,0.0125765,-0.09148246,0.9464514,0.01163217,-0.1173869,0.9475001,0.01057383,-0.1429321,0.9489875,0.009362623,-0.1679638,0.9511011,0.007923312,-0.1923493,0.9540976,0.006152856,-0.2162692,0.9579973,0.004115136,-0.2400587,0.9624442,0.001943291,-0.2640217,0.9673669,-0.0004350891,-0.2883127,0.9727125,-0.002953351,-0.3132231,0.9785506,-0.005681264,-0.3387999,0.984982,-0.008636204,-0.3654909,0.9922373,-0.01187966,-0.3922956,1,-0.01526334
0.4308005,0.9891235,-0.000453504,0.4210564,0.9706963,0.02658469,0.4117472,0.9530012,0.05289001,0.402941,0.9361404,0.07828555,0.394575,0.9199515,0.1029684,0.3865219,0.9043254,0.1271192,0.3787539,0.8891145,0.1509035,0.3715248,0.8741357,0.1750374,0.3651803,0.8594643,0.2001526,0.3594032,0.8449904,0.226309,0.354044,0.8305637,0.2534012,0.3488851,0.8160787,0.2812846,0.3437513,0.8014575,0.3098513,0.3385204,0.786641,0.3390383,0.3331172,0.771587,0.3688149,0.3275097,0.7562751,0.3991638,0.3217068,0.7407131,0.4300635,0.3157596,0.7249469,0.4614706,0.3097577,0.7090614,0.493325,0.3038492,0.6932067,0.5255198,0.2982919,0.6775916,0.5579674,0.2933213,0.662482,0.5906003,0.2888709,0.6479746,0.6233858,0.2847626,0.6341098,0.6561286,0.2809501,0.6210325,0.6887578,0.2773299,0.6088163,0.7212619,0.2735343,0.5974253,0.753787,0.269344,0.586777,0.7863334,0.2648296,0.576619,0.8192519,0.2600996,0.5666784,0.8531318,0.2552421,0.5569891,0.8878341,0.250013,0.5471542,0.9251945,0.2449217,0.5379202,0.9616005
0.4308005,0.9891235,-0.000453504,0.3993668,0.9652998,0.03295345,0.3689363,0.9423843,0.06548581,0.3393994,0.9203309,0.09733679,0.3104479,0.8989171,0.1288422,0.2821699,0.8782256,0.159979,0.2542455,0.8582264,0.19113,0.2269092,0.839058,0.2221503,0.2000404,0.8206715,0.253735,0.1740091,0.8033866,0.2858272,0.1489042,0.7871736,0.3181551,0.124639,0.7718689,0.3504395,0.1012,0.7573258,0.3825035,0.07867593,0.743475,0.4140613,0.05691664,0.7301522,0.4450742,0.03600591,0.7173543,0.4752912,0.01582568,0.7049663,0.5048406,-0.003514094,0.6930215,0.5335622,-0.02211001,0.681428,0.5616463,-0.03987526,0.6702035,0.5891038,-0.05676611,0.6593398,0.6160318,-0.07274439,0.6488185,0.642554,-0.08762132,0.638703,0.6688325,-0.1014651,0.6289274,0.6950674,-0.1147211,0.6193543,0.7211925,-0.127618,0.6099023,0.747406,-0.1403561,0.6004787,0.7738445,-0.1531065,0.5910069,0.8006457,-0.1660113,0.581414,0.8279768,-0.1791427,0.5716616,0.8560314,-0.1924619,0.5617698,0.884785,-0.2063539,0.5514219,0.9154619,-0.2198755,0.541329,0.9458686
0.4308005,0.9891235,-0.000453504,0.4349936,0.9683703,0.02199767,0.4392664,0.948207,0.04404916,0.4435949,0.9286902,0.0656717,0.4479456,0.9097278,0.08692459,0.4522697,0.891256,0.1078999,0.4565988,0.8731935,0.1286885,0.4609256,0.8554233,0.1493966,0.4654353,0.8378382,0.1701985,0.4704602,0.8203354,0.1910713,0.4759818,0.8028849,0.2120004,0.4819286,0.7854908,0.2329664,0.4882365,0.7681771,0.253949,0.4948607,0.7509843,0.2749315,0.5017777,0.7339729,0.2958977,0.5089838,0.7172163,0.3168389,0.5164894,0.7008311,0.3377276,0.5243081,0.6849015,0.3585654,0.5323175,0.6694072,0.3792796,0.5404302,0.6544201,0.3998105,0.548619,0.6401691,0.420128,0.5567595,0.6269321,0.4401496,0.5646567,0.614938,0.4599094,0.5720118,0.6045465,0.4793601,0.5788384,0.5957461,0.4985953,0.5855477,0.5880188,0.5177686,0.5922391,0.5808926,0.537223,0.5990753,0.5740067,0.5574496,0.6061867,0.5672309,0.5786744,0.613801,0.5604102,0.6015871,0.6219921,0.5536959,0.6262582,0.6311723,0.5468963,0.6537849,0.6404965,0.5405784,0.6816281
0.4308005,0.9891235,-0.000453504,0.4356548,0.9630302,-0.02391466,0.4404231,0.938454,-0.0463107,0.4452189,0.9149647,-0.068032,0.4500128,0.8925321,-0.08906031,0.4547959,0.8709518,-0.1095469,0.4595488,0.8501428,-0.1295147,0.4642531,0.8299732,-0.1490728,0.4689974,0.8101413,-0.1686258,0.473775,0.7907289,-0.1883654,0.4786412,0.7716014,-0.2085654,0.4836261,0.7527602,-0.2292972,0.4887682,0.7343634,-0.2506189,0.4941227,0.7163685,-0.2723595,0.4997547,0.6986885,-0.2945397,0.5056311,0.6812853,-0.3170356,0.511748,0.6643093,-0.3398146,0.5181008,0.6478714,-0.3631032,0.5248141,0.632096,-0.3867833,0.5319881,0.6169882,-0.410898,0.5395202,0.6024606,-0.4353744,0.5474212,0.588443,-0.4601625,0.5558159,0.5748677,-0.4852187,0.5648658,0.5617353,-0.5105047,0.5745566,0.5490392,-0.5359647,0.5847548,0.5366718,-0.5615277,0.5953209,0.5246338,-0.5871513,0.6061341,0.512882,-0.6130353,0.6171271,0.5016044,-0.6391181,0.6284013,0.490841,-0.6656927,0.6400165,0.4809689,-0.6926126,0.6523594,0.4722299,-0.720589,0.665063,0.4647424,-0.7487327
0.4308005,0.9891235,-0.000453504,0.3901121,0.9601602,-0.01321172,0.3501512,0.9317094,-0.02586183,0.3108041,0.9037066,-0.03855671,0.2717143,0.8757436,-0.05158277,0.2330647,0.8478772,-0.06486939,0.1946863,0.8200976,-0.0782431,0.1564801,0.792566,-0.0912913,0.1181301,0.7652754,-0.1037501,0.07959417,0.7383182,-0.1154209,0.04070525,0.7117865,-0.1261698,0.001425106,0.6857685,-0.1360217,-0.03827443,0.6601794,-0.1450666,-0.07827835,0.6349813,-0.153413,-0.118549,0.6100767,-0.1612381,-0.1591111,0.585322,-0.1687127,-0.1999494,0.5606067,-0.1759607,-0.2411324,0.5358042,-0.1830769,-0.2826019,0.5108538,-0.1901206,-0.3242677,0.4857955,-0.197139,-0.3660887,0.4607219,-0.2041855,-0.4079792,0.4358999,-0.2113687,-0.4499322,0.411568,-0.2187639,-0.4919194,0.3882795,-0.2263909,-0.5340035,0.3666155,-0.2345142,-0.5759105,0.3473183,-0.2433229,-0.6185873,0.3297032,-0.2528553,-0.662484,0.3130191,-0.2629874,-0.7071277,0.2971264,-0.2734852,-0.7547893,0.2814325,-0.2849396,-0.8016319,0.2669796,-0.2963947,-0.8538254,0.2521826,-0.309311,-0.9010563,0.2390819,-0.3210258
0.4308005,0.9891235,-0.000453504,0.3872995,0.9555807,-0.002204281,0.3440714,0.9222624,-0.00411633,0.3009124,0.8890542,-0.006199224,0.2573651,0.85557,-0.008946151,0.2132998,0.8217373,-0.01231403,0.1688732,0.7877231,-0.01599585,0.1241433,0.753575,-0.01977233,0.07909836,0.7192641,-0.02345021,0.03384629,0.6848378,-0.02680542,-0.01149636,0.650322,-0.02975609,-0.05694584,0.6157344,-0.03229962,-0.1023856,0.5811151,-0.03447914,-0.1477939,0.5465942,-0.03635576,-0.1931565,0.5122242,-0.03800348,-0.2384855,0.4781435,-0.03964033,-0.2838874,0.4442235,-0.04134732,-0.3293785,0.4103839,-0.04326613,-0.374939,0.3765633,-0.04535205,-0.420468,0.3427895,-0.04764529,-0.465924,0.3089515,-0.05018168,-0.511193,0.2750864,-0.05287068,-0.556226,0.2412378,-0.05568327,-0.6007753,0.2075947,-0.05851829,-0.6448983,0.173982,-0.06138599,-0.6881765,0.1406291,-0.06441896,-0.7307614,0.1077505,-0.06755996,-0.7737957,0.07444199,-0.07076902,-0.8170122,0.04090947,-0.07402077,-0.8618708,0.006208507,-0.07745218,-0.906464,-0.02802466,-0.08097192,-0.9553677,-0.06514178,-0.08494788,-1,-0.09897774,-0.08858638
0.4308005,0.9891235,-0.000453504,0.3957317,0.9635163,-0.02053929,0.3616783,0.9387118,-0.03999449,0.3279949,0.9142147,-0.05918229,0.2943822,0.8898179,-0.07826699,0.260757,0.8655296,-0.09728085,0.2266832,0.8410751,-0.1164374,0.1920232,0.8163475,-0.1356925,0.1568101,0.7914706,-0.1548748,0.1210247,0.7663912,-0.1739107,0.08451689,0.7410973,-0.1926448,0.04731269,0.7158676,-0.2109309,0.009618333,0.6908769,-0.2287644,-0.02882024,0.6663184,-0.2462934,-0.06779677,0.6425447,-0.2634671,-0.1070503,0.6196386,-0.2802527,-0.1463997,0.5975556,-0.2966336,-0.1856526,0.5762989,-0.3126119,-0.2246783,0.555884,-0.3282325,-0.263442,0.5362446,-0.3435828,-0.303647,0.5164816,-0.3594302,-0.3536566,0.4926911,-0.37916,-0.4123347,0.4653648,-0.4023919,-0.4741691,0.4368375,-0.427027,-0.5328348,0.4095367,-0.4503438,-0.5874504,0.3839417,-0.4720872,-0.6378424,0.3602786,-0.492216,-0.6859488,0.3378424,-0.5113723,-0.7319947,0.3167838,-0.5294892,-0.7789891,0.2958847,-0.5475898,-0.8250335,0.2758452,-0.5650331,-0.8748511,0.2548409,-0.58351,-0.9220131,0.2350833,-0.6009296
0.4308005,0.9891235,-0.000453504,0.4456683,0.9438941,-0.02185916,0.4604768,0.8996254,-0.04269745,0.4752969,0.8562331,-0.06292307,0.4902356,0.8135089,-0.08255213,0.5055108,0.7713796,-0.1013996,0.5213748,0.7297048,-0.1191667,0.5377911,0.6886262,-0.1357812,0.5546773,0.6483644,-0.1513476,0.5719498,0.6090188,-0.1660221,0.5895176,0.5706015,-0.1798398,0.6072525,0.5331833,-0.1927961,0.6250408,0.4967627,-0.2049949,0.6427637,0.4614432,-0.2165339,0.6604147,0.4272279,-0.2275549,0.6779094,0.3942076,-0.238133,0.6951974,0.3625005,-0.2483382,0.7122972,0.3323123,-0.2582662,0.7292709,0.3038184,-0.2680207,0.7461657,0.2771818,-0.2776689,0.7629772,0.2522909,-0.2872337,0.7796854,0.2289089,-0.2967001,0.7964227,0.2067428,-0.3061807,0.8131502,0.1854924,-0.3155662,0.8299122,0.164906,-0.3247842,0.84681,0.1446925,-0.3337431,0.8641184,0.1244696,-0.3424782,0.882333,0.1038983,-0.3513326,0.9018919,0.08261159,-0.3606808,0.9230086,0.06051316,-0.3706364,0.9454622,0.03784895,-0.38102,0.9707767,0.01337231,-0.3924814,0.9957029,-0.01006079,-0.4035965
0.4308005,0.9891235,-0.000453504,0.3875245,0.9548614,-0.01663085,0.344432,0.9207757,-0.03269152,0.3014792,0.8868219,-0.04864269,0.2585074,0.8529283,-0.06441677,0.2155127,0.8191016,-0.07994748,0.1722297,0.7852182,-0.09513599,0.1288533,0.7515095,-0.1097197,0.08518245,0.7178905,-0.1235328,0.04117592,0.6843951,-0.1365442,-0.003082237,0.6511592,-0.1486098,-0.04763419,0.6181447,-0.1596897,-0.09233111,0.5853904,-0.169903,-0.1370885,0.5528092,-0.1794747,-0.1819042,0.5203296,-0.1886145,-0.226791,0.4878805,-0.1975028,-0.2717591,0.4553953,-0.206292,-0.3167574,0.422889,-0.2150942,-0.3618076,0.3902873,-0.2240334,-0.4068235,0.3576062,-0.2332051,-0.4517019,0.3248735,-0.2426882,-0.4963267,0.2921955,-0.2525682,-0.5406665,0.2594894,-0.2629327,-0.5845094,0.2267746,-0.2740155,-0.6280039,0.1939076,-0.285711,-0.6710626,0.1609656,-0.2978629,-0.7137692,0.127964,-0.3102301,-0.756388,0.09495221,-0.3223315,-0.7989491,0.06206173,-0.3340831,-0.8430816,0.02809302,-0.3459426,-0.8865643,-0.005276289,-0.3574103,-0.9337126,-0.04125366,-0.3695437,-0.9776414,-0.07475148,-0.3808167
0.4308005,0.9891235,-0.000453504,0.4481013,0.9387505,-0.007301418,0.465311,0.8888878,-0.0140253,0.4825787,0.8392352,-0.02067434,0.4999946,0.7895919,-0.02725456,0.5177638,0.7396215,-0.03378217,0.5358005,0.6895611,-0.04023684,0.5540703,0.6393831,-0.04644392,0.5722898,0.5894721,-0.052227,0.5904198,0.539785,-0.05752484,0.6083013,0.4906225,-0.06232582,0.6258819,0.4419622,-0.0666588,0.6430103,0.3939871,-0.07055186,0.6597069,0.3468987,-0.07387868,0.6759304,0.3008992,-0.07668409,0.69166,0.2560703,-0.07911064,0.7070187,0.2124388,-0.08128654,0.7218682,0.1702801,-0.08343385,0.7363247,0.1297722,-0.0855736,0.7507135,0.09075607,-0.08778421,0.7649026,0.05341719,-0.09018527,0.7790826,0.01713503,-0.09278776,0.7931092,-0.01759149,-0.09553744,0.8071804,-0.05142358,-0.09849137,0.8211961,-0.08432986,-0.1016122,0.835267,-0.1167551,-0.1048786,0.8494309,-0.1490432,-0.1082349,0.8640406,-0.1820568,-0.111775,0.8791248,-0.2157359,-0.1154515,0.8952788,-0.2514098,-0.1193425,0.9119432,-0.2878688,-0.1233252,0.9311464,-0.3293127,-0.1278654,0.9488877,-0.3673244,-0.1320249
