StartNode, EndNode, Connectivity
48,98,0.57369
48,99,0.56294
49,52,0.50127
49,54,0.5052
49,60,0.51561
49,62,0.58186
49,63,0.6343
49,69,0.53355
49,95,0.50923
49,100,0.54694
49,101,0.55094
49,103,0.54899
49,105,0.52861
50,51,0.55239
50,76,0.54967
50,78,0.72407
50,79,0.62984
50,80,0.57983
50,81,0.64821
50,83,0.59457
50,84,0.51631
50,86,0.56855
50,92,0.52832
50,96,0.55819
51,61,0.50244
51,79,0.59322
51,84,0.56632
51,85,0.53505
51,93,0.55936
51,95,0.56162
51,96,0.52384
51,97,0.61871
52,69,0.58273
52,102,0.55404
52,103,0.53412
53,54,0.61898
53,55,0.70385
53,56,0.64481
53,61,0.51783
53,82,0.56168
53,105,0.5025
54,55,0.58491
54,56,0.61896
54,61,0.70043
54,93,0.5781
54,94,0.53097
54,95,0.61655
54,100,0.51858
54,101,0.61547
54,104,0.54684
54,105,0.614
55,56,0.59606
55,61,0.50308
55,76,0.55891
55,82,0.50509
56,57,0.54058
56,60,0.54111
56,61,0.63088
56,82,0.58213
56,93,0.516
57,76,0.53485
57,77,0.51832
57,88,0.50814
57,99,0.53149
58,59,0.9561
58,66,0.87565
58,67,0.74415
58,74,0.74433
58,75,0.72689
58,88,0.8781
58,89,0.9567
58,91,0.56702
58,98,0.60663
58,99,0.53946
59,66,0.77864
59,67,0.73213
59,74,0.66857
59,75,0.6822
59,88,0.75199
59,89,0.9894
59,91,0.55086
59,98,0.57507
59,99,0.53659
60,61,0.52798
60,94,0.51735
61,77,0.56949
61,93,0.59995
61,95,0.61609
61,105,0.5023
62,63,0.68247
62,64,0.52287
62,65,0.59554
62,70,0.50363
62,71,0.51039
62,100,0.50586
62,101,0.57904
63,65,0.55487
63,100,0.53213
63,101,0.60289
63,103,0.5217
63,105,0.52516
64,65,0.58083
64,70,0.51579
65,71,0.55096
65,101,0.58667
66,67,0.81533
66,74,0.8556
66,75,0.78481
66,88,1
66,89,0.87774
66,90,0.52898
66,91,0.55588
66,98,0.65646
66,99,0.60921
67,73,0.51172
67,74,0.80516
67,75,0.87895
67,83,0.51033
67,88,0.75469
67,89,0.77957
67,90,0.52122
67,91,0.58117
67,98,0.64594
67,99,0.63129
68,71,0.53839
69,100,0.5102
69,102,0.6224
69,103,0.55595
70,71,0.6156
70,72,0.6558
70,73,0.5954
71,72,0.60828
71,73,0.59869
72,73,0.83259
72,74,0.54203
72,75,0.55533
72,91,0.55322
73,74,0.55182
73,75,0.55412
73,91,0.51733
74,75,0.93657
74,88,0.79974
74,89,0.73725
74,90,0.62066
74,91,0.61869
74,98,0.6131
74,99,0.60408
75,88,0.75717
75,89,0.73207
75,90,0.57134
75,91,0.61128
75,98,0.61772
75,99,0.61991
76,77,0.53506
76,78,0.57684
76,79,0.53392
76,80,0.59626
76,81,0.50585
76,83,0.62032
76,86,0.57702
76,89,0.50074
78,79,0.67448
78,80,0.64418
78,81,0.71236
78,83,0.63672
78,84,0.57667
78,86,0.75811
78,87,0.56867
78,92,0.60416
78,96,0.56356
78,97,0.50065
78,98,0.51257
79,80,0.5096
79,81,0.59919
79,83,0.59568
79,84,0.6022
79,85,0.61895
79,86,0.5643
79,87,0.65474
79,92,0.5994
79,96,0.57636
79,97,0.5873
80,81,0.64099
80,83,0.58671
80,86,0.77503
80,87,0.51848
81,83,0.60782
81,84,0.50847
81,86,0.68726
81,87,0.59634
81,92,0.51078
81,96,0.5035
82,83,0.56029
82,84,0.55319
82,85,0.50573
83,86,0.60056
83,87,0.57421
83,92,0.5368
83,96,0.52179
83,99,0.51196
84,85,0.61201
84,86,0.51236
84,87,0.52457
84,92,0.5114
84,96,0.51065
84,97,0.55851
85,87,0.52016
85,97,0.55287
86,87,0.5795
86,92,0.52043
86,98,0.50733
88,89,0.80894
88,90,0.54218
88,91,0.55204
88,98,0.61822
88,99,0.58653
89,91,0.55876
89,98,0.59127
89,99,0.57005
90,91,0.58401
92,96,0.63097
92,97,0.58021
92,98,0.57265
92,99,0.50493
93,94,0.56208
93,95,0.66103
93,96,0.50532
93,97,0.58935
93,101,0.52573
94,95,0.50621
94,96,0.51585
95,97,0.5374
95,101,0.57157
95,105,0.545
96,97,0.73388
96,98,0.54247
97,99,0.51468
98,99,0.68974
100,101,0.57305
100,103,0.50778
100,104,0.56762
100,105,0.67075
101,103,0.56139
101,104,0.52304
101,105,0.63722
102,103,0.5114
104,105,0.68205
