StartNode, EndNode, Connectivity
1,2,0.62884
1,5,0.7003
1,6,0.50547
1,7,0.64556
1,22,0.50056
1,29,0.64367
1,30,0.54152
1,41,0.58799
1,49,0.50912
1,52,0.51257
1,53,0.62473
1,54,0.52436
1,56,0.56001
1,57,0.5584
1,60,0.56663
2,5,0.52688
2,6,0.71864
2,8,0.56355
2,12,0.54264
2,20,0.51288
2,22,0.52988
2,23,0.5705
2,24,0.53574
2,27,0.58635
2,28,0.62
2,29,0.55162
2,41,0.59057
2,42,0.67966
2,44,0.53938
2,53,0.53342
2,54,0.68972
2,56,0.63012
2,57,0.62087
2,61,0.57614
2,90,0.55209
2,91,0.52791
2,93,0.53869
3,4,0.78328
3,9,0.61717
3,11,0.75879
3,13,0.50814
3,18,0.62993
3,19,0.51504
3,25,0.52892
3,31,0.58596
3,32,0.5446
3,33,0.56746
3,34,0.55336
3,35,0.57674
3,36,0.55293
3,37,0.7037
3,38,0.74611
3,39,0.66494
3,40,0.58142
3,55,0.50443
3,76,0.76353
3,77,0.52007
3,78,0.56078
3,80,0.57432
3,81,0.60093
3,82,0.55377
3,83,0.51339
3,86,0.61779
3,96,0.68519
3,97,0.53292
3,98,0.56758
4,7,0.52697
4,9,0.55643
4,11,0.63755
4,18,0.56237
4,19,0.51762
4,31,0.53066
4,32,0.50445
4,35,0.51973
4,36,0.53535
4,37,0.57929
4,38,0.5927
4,39,0.60139
4,40,0.55445
4,55,0.5006
4,76,0.60867
4,77,0.55532
4,80,0.50418
4,81,0.51124
4,82,0.53884
4,83,0.59034
4,86,0.52339
4,96,0.62012
4,97,0.55482
4,98,0.53839
5,6,0.57061
5,7,0.61884
5,23,0.51916
5,29,0.6008
5,30,0.57833
5,41,0.6055
5,49,0.51342
5,53,0.64054
5,54,0.50764
5,56,0.54675
5,57,0.5134
5,60,0.56273
6,8,0.61043
6,12,0.56627
6,20,0.53901
6,23,0.58208
6,24,0.62858
6,27,0.62098
6,28,0.60545
6,29,0.55916
6,30,0.53093
6,41,0.63057
6,42,0.72979
6,53,0.56336
6,54,0.7027
6,56,0.58346
6,61,0.53435
6,93,0.59018
6,95,0.57645
7,9,0.50593
7,32,0.52001
7,36,0.50651
7,39,0.55175
7,60,0.6011
7,96,0.51837
8,12,0.61677
8,14,0.52595
8,20,0.51369
8,40,0.55384
8,42,0.54007
8,61,0.50131
8,77,0.58927
8,84,0.52362
8,90,0.57293
8,91,0.51748
8,93,0.52912
8,95,0.59843
9,11,0.68396
9,18,0.58852
9,25,0.88411
9,31,0.70404
9,32,0.54703
9,35,0.55506
9,37,0.54357
9,38,0.56809
9,39,0.56111
9,43,0.50674
9,55,0.52668
9,60,0.57524
9,71,0.52031
9,76,0.66333
9,96,0.65379
9,98,0.61188
10,17,0.72763
10,18,0.54955
10,19,0.67973
10,20,0.59903
10,26,0.55099
10,44,0.54323
10,59,0.5054
10,61,0.52493
10,79,0.56887
10,81,0.58596
10,84,0.52522
10,85,0.61151
10,87,0.73383
10,93,0.53367
10,97,0.53595
10,99,0.51621
10,103,0.55409
11,18,0.54852
11,25,0.55064
11,31,0.74467
11,32,0.5924
11,33,0.61333
11,34,0.55842
11,35,0.62612
11,36,0.50439
11,37,0.81886
11,38,0.84818
11,39,0.75211
11,40,0.5781
11,76,0.81214
11,78,0.51575
11,80,0.60528
11,81,0.52131
11,86,0.59556
11,96,0.65973
11,98,0.59294
12,20,0.63302
12,24,0.52648
12,28,0.56569
12,42,0.55312
12,61,0.56992
12,77,0.59102
12,85,0.53921
12,87,0.54974
12,90,0.61143
12,91,0.5853
12,93,0.54726
12,95,0.55837
13,14,0.56952
13,33,0.72242
13,34,0.58673
13,37,0.58367
13,38,0.56403
13,50,0.71388
13,59,0.52978
13,78,0.68611
13,79,0.61649
13,80,0.54021
13,81,0.54791
13,86,0.61562
14,34,0.52559
14,50,0.55275
14,51,0.6665
14,78,0.51334
14,79,0.65137
14,86,0.51765
14,94,0.50846
14,95,0.51742
14,97,0.53164
14,99,0.51442
14,104,0.50189
15,16,0.62691
15,21,0.66551
15,22,0.55362
15,23,0.51235
15,24,0.52933
15,30,0.53489
15,41,0.51683
15,49,0.56173
15,52,0.53226
15,53,0.5085
15,54,0.50097
15,55,0.55364
15,62,0.6036
15,63,0.5634
15,64,0.56989
15,65,0.5076
15,70,0.50173
15,71,0.55652
15,100,0.55401
15,101,0.67669
15,102,0.56477
15,103,0.6073
16,20,0.53129
16,21,0.52295
16,22,0.61341
16,24,0.58114
16,27,0.5563
16,28,0.62405
16,30,0.50725
16,42,0.57659
16,54,0.51951
16,61,0.55196
16,63,0.5775
16,101,0.56482
17,18,0.58008
17,19,0.6227
17,59,0.51214
17,68,0.52766
17,79,0.5811
17,81,0.58556
17,85,0.5379
17,86,0.51031
17,87,0.65428
