StartNode, EndNode, Connectivity
13,37,0.77137
13,38,0.76501
13,39,0.69196
13,40,0.51797
13,43,0.56811
13,46,0.5084
13,48,0.50091
13,50,0.82081
13,51,0.61726
13,58,0.55604
13,59,0.59151
13,76,0.66732
13,78,0.8157
13,79,0.74459
13,80,0.70867
13,81,0.64926
13,82,0.53876
13,83,0.51812
13,84,0.54588
13,85,0.53236
13,86,0.74229
13,87,0.57238
13,92,0.54853
13,96,0.688
13,97,0.54501
13,98,0.63799
14,19,0.53144
14,26,0.52509
14,31,0.64004
14,32,0.7778
14,33,0.59479
14,34,0.66564
14,35,0.59939
14,36,0.63303
14,37,0.59163
14,38,0.62485
14,39,0.60761
14,43,0.58959
14,45,0.5045
14,46,0.50321
14,48,0.52434
14,50,0.56864
14,51,0.57135
14,58,0.55788
14,59,0.55809
14,73,0.50951
14,76,0.53932
14,77,0.57478
14,78,0.578
14,79,0.70311
14,81,0.56316
14,84,0.50817
14,85,0.56958
14,86,0.58049
14,87,0.55916
14,89,0.55382
14,92,0.59165
14,96,0.61886
14,97,0.59287
14,98,0.56213
14,102,0.52401
15,16,0.70733
15,17,0.63126
15,20,0.57306
15,21,0.69507
15,22,0.55825
15,23,0.56486
15,24,0.54285
15,27,0.51767
15,28,0.50675
15,30,0.5071
15,42,0.51959
15,54,0.55187
15,61,0.51235
15,62,0.58873
15,63,0.56881
15,64,0.56852
15,100,0.54772
15,101,0.66132
15,103,0.54389
15,104,0.53557
15,105,0.60456
16,20,0.65815
16,21,0.59714
16,22,0.59791
16,23,0.59912
16,24,0.662
16,27,0.57198
16,28,0.63672
16,30,0.58106
16,41,0.52133
16,42,0.64655
16,54,0.52608
16,61,0.56923
16,62,0.51841
16,63,0.6041
16,95,0.54958
16,101,0.58424
16,104,0.57614
16,105,0.60171
17,18,0.66646
17,19,0.60659
17,20,0.56047
17,21,0.53015
17,23,0.56743
17,25,0.52114
17,43,0.50657
17,44,0.57659
17,68,0.61233
17,71,0.58931
17,81,0.52436
17,85,0.52958
17,87,0.55815
17,88,0.50057
17,93,0.54533
17,99,0.50192
17,100,0.51819
17,101,0.53178
17,102,0.60325
17,103,0.70272
18,19,0.57229
18,20,0.50218
18,35,0.58059
18,43,0.55637
18,48,0.50512
18,55,0.52235
18,58,0.58191
18,59,0.59885
18,66,0.51988
18,67,0.51896
18,68,0.53572
18,71,0.52717
18,72,0.52479
18,76,0.5459
18,79,0.54672
18,81,0.57144
18,82,0.55512
18,83,0.54952
18,85,0.54548
18,86,0.50965
18,87,0.53985
18,88,0.5136
18,89,0.5258
18,96,0.54462
18,97,0.54994
18,102,0.57516
18,103,0.61992
19,20,0.59659
19,22,0.56013
19,23,0.54933
19,24,0.54086
19,25,0.55772
19,26,0.64488
19,31,0.60227
19,32,0.61338
19,33,0.54768
19,34,0.5097
19,35,0.62635
19,36,0.61834
19,37,0.54627
19,38,0.5365
19,39,0.56387
19,40,0.66764
19,43,0.66781
19,44,0.65584
19,48,0.52718
19,57,0.57612
19,58,0.57041
19,59,0.60727
19,61,0.51108
19,67,0.55809
19,71,0.52886
19,75,0.51681
19,76,0.50376
19,77,0.51464
19,78,0.58245
19,79,0.63471
19,80,0.54313
19,81,0.71902
19,82,0.53731
19,83,0.51207
19,84,0.71605
19,85,0.67548
19,86,0.66867
19,87,0.80969
19,89,0.537
19,92,0.55383
19,93,0.55968
19,96,0.63071
19,97,0.64291
19,98,0.65632
19,99,0.58574
19,102,0.51676
19,103,0.56004
20,21,0.57348
20,22,0.69317
20,23,0.72133
20,24,0.77997
20,25,0.5087
20,26,0.58093
20,27,0.54067
20,28,0.58796
20,30,0.6145
20,40,0.57563
20,41,0.52573
20,42,0.66789
20,44,0.6503
20,54,0.52371
20,61,0.71065
20,63,0.5361
20,71,0.53107
20,81,0.5207
20,84,0.53451
20,87,0.56069
20,93,0.63322
20,95,0.54546
20,101,0.56218
20,103,0.56126
20,104,0.54213
20,105,0.52944
21,22,0.55963
21,23,0.66539
21,24,0.60321
21,27,0.60701
21,28,0.51375
21,29,0.52747
21,30,0.59398
21,41,0.66811
21,42,0.60316
21,44,0.53388
21,49,0.69613
21,52,0.5384
21,53,0.646
21,54,0.79665
21,56,0.56679
21,60,0.52129
21,61,0.60057
21,62,0.65351
21,63,0.62651
21,64,0.5867
21,65,0.5161
21,70,0.53181
21,93,0.60268
21,95,0.52676
21,100,0.60203
21,101,0.75399
21,103,0.52437
21,104,0.51348
21,105,0.64995
22,23,0.65059
22,24,0.74047
22,26,0.5956
22,27,0.63146
22,28,0.71046
22,29,0.50991
22,30,0.68523
22,40,0.55596
22,41,0.60459
22,42,0.68193
22,43,0.55062
22,44,0.62359
22,53,0.53641
22,54,0.50902
22,56,0.58209
22,57,0.64068
22,61,0.67346
22,71,0.56161
22,84,0.51846
22,87,0.53176
22,92,0.56763
22,93,0.67077
22,103,0.5209
23,24,0.75968
23,25,0.55722
23,26,0.5854
23,27,0.66876
23,28,0.60284
23,29,0.52619
23,30,0.61281
23,40,0.52569
23,41,0.63935
23,42,0.78591
23,44,0.70319
23,49,0.53183
23,54,0.60855
23,56,0.55588
23,57,0.56944
23,61,0.67563
23,63,0.50351
23,71,0.51237
23,84,0.52807
23,87,0.50674
23,93,0.67345
23,95,0.55877
23,99,0.51648
23,101,0.55008
23,103,0.51822
24,25,0.61
24,26,0.67402
24,27,0.64324
24,28,0.64131
24,29,0.56083
24,30,0.76476
24,40,0.58659
24,41,0.5983
24,42,0.80557
24,44,0.67651
24,49,0.53209
24,54,0.5646
24,56,0.51128
24,57,0.52855
24,61,0.72922
24,71,0.50645
24,84,0.54406
24,87,0.55731
24,93,0.6495
24,95,0.54108
24,101,0.50348
25,26,0.65047
25,30,0.54611
25,40,0.59307
25,42,0.55097
25,44,0.55436
25,81,0.5294
25,84,0.53091
25,85,0.52718
25,86,0.55178
25,87,0.57382
25,98,0.52668
26,28,0.5043
26,29,0.54612
26,30,0.59504
26,31,0.53239
26,32,0.59414
26,33,0.53285
26,34,0.54496
26,35,0.51067
26,36,0.57916
26,37,0.50934
26,38,0.51035
26,39,0.54349
26,40,0.69518
26,42,0.56143
26,43,0.52951
26,44,0.602
26,57,0.53258
26,61,0.51712
26,78,0.52699
26,79,0.57465
26,80,0.50771
26,81,0.57601
26,84,0.63496
26,85,0.5304
26,86,0.59599
26,87,0.65128
26,92,0.57112
26,93,0.6122
26,96,0.51845
26,97,0.51345
26,98,0.57669
26,99,0.55194
27,28,0.74325
27,29,0.60729
27,30,0.64647
27,41,0.61411
27,42,0.76945
27,44,0.55254
27,54,0.57631
27,57,0.51439
27,61,0.58619
27,71,0.53285
27,93,0.57425
27,95,0.55875
28,29,0.51231
28,30,0.59488
28,40,0.53415
28,41,0.54512
28,42,0.73938
28,44,0.51331
28,61,0.57538
28,93,0.50464
28,95,0.51864
29,30,0.69085
29,41,0.61821
29,42,0.55641
29,49,0.61726
29,51,0.55689
29,53,0.51541
29,54,0.53451
29,56,0.54907
29,60,0.54031
29,61,0.50494
29,92,0.55682
29,93,0.59785
29,95,0.5477
30,34,0.50004
30,41,0.63693
30,42,0.66879
30,44,0.53805
30,49,0.57684
30,51,0.52194
30,53,0.57556
30,54,0.58506
30,55,0.55379
30,56,0.55666
30,57,0.52225
30,61,0.60406
30,71,0.55261
30,81,0.51414
30,84,0.52149
30,87,0.52518
30,92,0.53723
30,93,0.63993
30,95,0.51233
31,32,0.79508
31,33,0.70411
31,34,0.59212
31,35,0.74667
31,36,0.53733
31,37,0.70918
31,38,0.68615
31,39,0.5604
31,43,0.63677
31,48,0.5323
31,50,0.54394
31,58,0.55509
31,59,0.54829
31,68,0.53401
31,71,0.50273
31,72,0.51301
31,76,0.52811
31,78,0.65314
31,79,0.65912
31,80,0.61108
31,81,0.66248
31,83,0.55407
31,84,0.50474
31,85,0.58345
31,86,0.67641
31,87,0.62368
31,89,0.51489
31,92,0.63847
31,94,0.57796
31,96,0.70604
31,97,0.64779
31,98,0.63657
31,102,0.50272
31,103,0.50011
32,33,0.64126
32,34,0.62033
32,35,0.67926
32,36,0.64474
32,37,0.6227
32,38,0.63718
32,39,0.58884
32,43,0.65933
32,45,0.50123
32,46,0.52217
32,48,0.55148
32,50,0.54242
32,51,0.5034
32,58,0.56965
32,59,0.59099
32,68,0.50692
32,71,0.51691
32,73,0.54167
32,76,0.54261
32,78,0.61838
32,79,0.69328
32,80,0.55378
32,81,0.63013
32,83,0.51901
32,84,0.56803
32,85,0.57293
32,86,0.64909
32,87,0.61883
32,89,0.57247
32,92,0.65413
32,93,0.51043
32,96,0.71567
32,97,0.67199
32,98,0.65644
32,99,0.54772
32,102,0.55387
32,103,0.52103
33,34,0.79026
33,35,0.75165
33,36,0.53526
33,37,0.85657
33,38,0.77658
33,39,0.63575
33,40,0.51846
33,43,0.58581
33,50,0.77176
33,51,0.58443
33,58,0.53159
33,59,0.5554
33,71,0.50669
33,76,0.62297
33,78,0.82624
33,79,0.71139
33,80,0.79771
33,81,0.72372
33,82,0.55241
33,83,0.55608
33,84,0.52194
33,85,0.54393
33,86,0.76658
33,87,0.5919
33,92,0.57455
33,94,0.55595
33,96,0.6556
33,97,0.51502
33,98,0.63664
34,35,0.62157
34,36,0.54612
34,37,0.69556
34,38,0.72995
34,39,0.62907
34,40,0.55366
34,43,0.52409
34,50,0.73018
34,51,0.63753
34,58,0.52679
34,59,0.52648
34,71,0.51133
34,76,0.60688
34,78,0.69599
34,79,0.70657
34,80,0.66078
34,81,0.65658
34,82,0.50948
34,84,0.52082
34,85,0.52077
34,86,0.68916
34,87,0.54717
34,92,0.51727
34,96,0.57941
34,98,0.63877
35,36,0.64147
35,37,0.70886
35,38,0.68403
35,39,0.58448
35,40,0.51072
35,43,0.80237
35,45,0.58008
35,46,0.59096
35,48,0.55232
35,50,0.56362
35,58,0.61681
35,59,0.63029
35,67,0.51127
35,71,0.54017
35,72,0.54464
35,73,0.53582
35,75,0.50867
35,76,0.61057
35,78,0.66792
35,79,0.66909
35,80,0.65898
35,81,0.72133
35,82,0.54176
35,83,0.5821
35,84,0.50184
35,85,0.59918
35,86,0.71992
35,87,0.66165
35,89,0.53275
35,92,0.59422
35,94,0.54887
35,96,0.72631
35,97,0.61475
35,98,0.65979
35,103,0.52461
36,37,0.55426
36,38,0.5715
36,39,0.62829
36,40,0.60719
36,43,0.67743
36,44,0.51491
36,45,0.56725
36,46,0.58569
36,48,0.57656
36,57,0.54184
36,58,0.57303
36,59,0.62052
36,66,0.51312
36,67,0.53234
36,73,0.56064
36,74,0.52093
36,75,0.56506
36,76,0.57159
36,77,0.59258
36,78,0.55155
36,79,0.60539
36,80,0.52513
36,81,0.55883
36,82,0.55921
36,84,0.54344
36,85,0.51561
36,86,0.60093
36,87,0.59006
36,89,0.5889
36,96,0.61863
36,97,0.57835
36,98,0.60883
36,99,0.57735
37,38,1
37,39,0.75948
37,40,0.55377
37,43,0.53566
37,48,0.50626
37,50,0.68263
37,51,0.5162
37,58,0.57035
37,59,0.58318
37,76,0.7189
37,78,0.83232
37,79,0.69102
37,80,0.82391
37,81,0.68006
37,82,0.58686
37,83,0.60003
37,85,0.50351
37,86,0.79608
37,87,0.55103
37,94,0.51542
37,96,0.72497
37,97,0.55254
37,98,0.66535
38,39,0.75143
38,40,0.57143
38,43,0.52422
38,48,0.51269
38,50,0.67639
38,51,0.52688
38,58,0.58834
38,59,0.57871
38,76,0.75699
38,78,0.82631
38,79,0.7218
38,80,0.80848
38,81,0.69425
38,82,0.57489
38,83,0.58341
38,85,0.51118
38,86,0.80812
38,87,0.55497
38,94,0.51018
38,96,0.73778
38,97,0.56514
38,98,0.70931
39,40,0.65581
39,43,0.50796
39,48,0.58002
39,50,0.60678
39,58,0.6118
39,59,0.64509
39,67,0.51877
39,76,0.76287
39,77,0.54159
39,78,0.71573
39,79,0.61809
39,80,0.64316
39,81,0.57674
39,82,0.58254
39,83,0.50296
39,84,0.54209
39,86,0.73983
39,87,0.52273
39,89,0.54053
39,96,0.71695
39,97,0.56078
39,98,0.68819
40,42,0.58302
40,43,0.50308
40,44,0.55911
40,58,0.52492
40,59,0.55224
40,67,0.50345
40,76,0.56081
40,77,0.55862
40,78,0.57613
40,79,0.55189
40,80,0.56747
40,81,0.5895
40,82,0.54224
40,84,0.64246
40,86,0.65649
40,87,0.59126
40,96,0.55816
40,97,0.50301
40,98,0.66372
40,99,0.52966
41,42,0.66384
41,44,0.55779
41,49,0.64181
41,53,0.67823
41,54,0.71209
41,55,0.51045
41,56,0.75181
41,57,0.64432
41,60,0.57847
41,61,0.609
41,63,0.507
41,93,0.62709
41,95,0.53484
41,101,0.53229
41,105,0.51783
42,44,0.66026
42,49,0.5101
42,54,0.61726
42,56,0.5224
42,57,0.55611
42,61,0.69872
42,84,0.50912
42,93,0.57974
42,95,0.59867
43,44,0.60256
43,45,0.62739
43,46,0.61695
43,48,0.55552
43,57,0.60708
43,58,0.59182
43,59,0.60831
43,61,0.51129
43,66,0.54738
43,67,0.5231
43,71,0.58517
43,72,0.58589
43,73,0.59525
43,74,0.50734
43,75,0.54108
43,78,0.55042
43,79,0.60155
43,80,0.50969
43,81,0.61733
43,82,0.50478
43,84,0.54495
43,85,0.62327
43,86,0.59356
43,87,0.68417
43,88,0.53637
43,89,0.57181
43,92,0.65595
43,93,0.55809
43,94,0.50496
43,96,0.65627
43,97,0.65886
43,98,0.59501
43,99,0.51712
43,103,0.57969
44,45,0.55263
44,46,0.52924
44,49,0.51652
44,54,0.53936
44,56,0.56401
44,57,0.6626
44,60,0.53611
44,61,0.73357
44,67,0.50399
44,71,0.56151
44,73,0.53064
44,75,0.51052
44,81,0.50174
44,84,0.58086
44,85,0.5862
44,87,0.66501
44,92,0.52676
44,93,0.66357
44,95,0.54852
44,97,0.51595
44,99,0.56848
44,103,0.55303
45,46,0.83602
45,48,0.52641
45,58,0.5561
45,59,0.52874
45,66,0.5634
45,67,0.56294
45,71,0.51067
45,72,0.6475
45,73,0.75293
45,74,0.6533
45,75,0.65369
45,77,0.52348
45,85,0.51949
45,86,0.50015
45,87,0.54983
45,88,0.51855
45,89,0.5285
45,90,0.51387
45,91,0.53017
45,96,0.52657
45,97,0.53498
45,98,0.52691
46,60,0.50426
46,67,0.5139
46,72,0.60527
46,73,0.78035
46,74,0.58802
46,75,0.61899
46,85,0.53375
46,87,0.56379
46,97,0.5033
46,98,0.50005
47,48,0.65603
47,58,0.59776
47,59,0.51794
47,66,0.91013
47,67,0.60695
47,68,0.53752
47,72,0.59057
47,73,0.50767
47,74,0.71404
47,75,0.63015
47,88,0.89968
47,89,0.69512
47,90,0.571
47,91,0.63248
48,58,0.78003
48,59,0.75447
48,66,0.70347
48,67,0.77802
48,72,0.52023
48,73,0.55453
48,74,0.6504
48,75,0.66032
48,76,0.58995
48,78,0.54047
48,86,0.58033
48,88,0.68413
48,89,0.94986
48,91,0.54802
48,96,0.64819
48,97,0.58464
48,98,0.58876
48,99,0.55171
49,52,0.5794
49,53,0.64913
49,54,0.75252
49,55,0.56998
49,56,0.62852
49,57,0.51506
49,60,0.60636
49,61,0.55217
49,62,0.54803
49,63,0.53336
49,65,0.52956
49,70,0.55032
49,93,0.59516
49,95,0.52128
49,100,0.51588
49,101,0.5791
50,51,0.65239
50,58,0.51599
50,59,0.52925
50,76,0.634
50,78,0.77393
50,79,0.64076
50,80,0.67228
50,81,0.60223
50,82,0.52064
50,83,0.50923
50,84,0.51406
50,85,0.50897
50,86,0.65531
50,87,0.50858
50,96,0.57867
50,98,0.54906
51,55,0.53954
51,78,0.50259
51,79,0.59995
51,81,0.52423
51,85,0.52481
51,92,0.51938
52,53,0.54519
52,54,0.55223
52,60,0.50686
52,62,0.5237
52,63,0.50445
52,64,0.55182
52,70,0.50895
52,100,0.53609
52,101,0.53193
52,105,0.53523
53,54,0.71311
53,55,0.63349
53,56,0.67398
53,57,0.5409
53,60,0.56559
53,61,0.54412
53,62,0.54885
53,63,0.55784
53,64,0.55556
53,65,0.58101
53,93,0.53837
53,101,0.59167
53,105,0.58494
54,55,0.5283
54,56,0.602
54,57,0.51703
54,60,0.6049
54,61,0.64016
54,62,0.59532
54,63,0.64146
54,64,0.57739
54,65,0.57868
54,93,0.56552
54,95,0.59717
54,100,0.57342
54,101,0.68
54,104,0.51368
54,105,0.64409
55,56,0.59345
55,57,0.52287
55,79,0.53305
55,81,0.5434
55,82,0.50671
55,83,0.50673
55,85,0.59282
55,87,0.52664
55,92,0.52048
55,93,0.50298
55,102,0.53237
55,103,0.50338
56,57,0.83222
56,60,0.59733
56,61,0.55816
56,65,0.53882
56,85,0.54295
56,92,0.57919
56,93,0.65903
56,102,0.50733
56,103,0.50973
57,60,0.53842
57,61,0.57273
57,71,0.52394
57,84,0.53582
57,85,0.56444
57,87,0.55132
57,92,0.59801
57,93,0.64009
57,99,0.53821
57,103,0.51402
58,59,0.94458
58,66,0.6335
58,67,0.63848
58,72,0.5086
58,73,0.50523
58,74,0.5636
58,75,0.55211
58,76,0.68861
58,77,0.50449
58,78,0.62239
58,79,0.53488
58,80,0.52816
58,81,0.53894
58,82,0.50532
58,84,0.52866
58,86,0.67369
58,87,0.52134
58,88,0.63325
58,89,0.77172
58,96,0.71193
58,97,0.57917
58,98,0.68303
58,99,0.52731
59,66,0.57248
59,67,0.61491
59,74,0.50847
59,75,0.51883
59,76,0.70533
59,77,0.51115
59,78,0.63899
59,79,0.55708
59,80,0.54107
59,81,0.55447
59,82,0.5389
59,84,0.5639
59,86,0.69678
59,87,0.5485
59,88,0.55298
59,89,0.73408
59,96,0.71318
59,97,0.57881
59,98,0.66207
59,99,0.52515
60,61,0.59019
60,64,0.52573
60,65,0.55116
60,70,0.56587
60,72,0.53639
60,73,0.50818
60,85,0.528
60,92,0.51181
60,93,0.54807
60,95,0.52356
60,105,0.51455
61,63,0.53915
61,71,0.5078
61,84,0.50173
61,87,0.52884
61,93,0.67238
61,95,0.63767
61,101,0.55739
61,103,0.50153
61,104,0.53387
61,105,0.57491
62,63,0.78185
62,64,0.72484
62,65,0.58897
62,70,0.59342
62,95,0.54796
62,100,0.64302
62,101,0.81343
62,104,0.51297
62,105,0.6758
63,64,0.63667
63,65,0.55947
63,95,0.63057
63,100,0.57516
63,101,0.81448
63,104,0.6218
63,105,0.75108
64,65,0.73066
64,68,0.51785
64,70,0.59155
64,72,0.50561
64,100,0.60532
64,101,0.73935
64,104,0.53666
64,105,0.68677
65,70,0.5334
65,71,0.54856
65,95,0.51141
65,100,0.5038
65,101,0.59667
65,105,0.52173
66,67,0.66447
66,68,0.55614
66,72,0.61814
66,73,0.60373
66,74,0.78959
66,75,0.70625
66,88,0.89118
66,89,0.77057
66,90,0.56765
66,91,0.66041
66,96,0.52361
66,97,0.53431
66,99,0.54153
67,72,0.51008
67,73,0.562
67,74,0.7374
67,75,0.79668
67,76,0.53307
67,77,0.52714
67,85,0.51897
67,86,0.53188
67,87,0.5262
67,88,0.69358
67,89,0.705
67,90,0.53686
67,91,0.63467
67,96,0.57339
67,97,0.57975
67,98,0.54604
67,99,0.53208
68,69,0.50309
68,70,0.57985
68,71,0.53541
68,72,0.58026
68,73,0.54602
68,85,0.50657
68,88,0.5327
68,89,0.51179
68,102,0.52413
68,103,0.55473
69,94,0.50156
70,71,0.55327
70,72,0.62708
70,73,0.53836
70,100,0.56349
70,101,0.5449
70,103,0.52571
71,72,0.51178
71,73,0.5229
71,79,0.54575
71,81,0.57138
71,85,0.54025
71,87,0.56684
71,92,0.58109
71,93,0.61123
71,103,0.57498
72,73,0.67472
72,74,0.61038
72,75,0.56952
72,85,0.51094
72,88,0.56742
72,89,0.53429
72,92,0.5063
72,96,0.5026
72,97,0.56456
72,103,0.56635
73,74,0.66006
73,75,0.69124
73,85,0.53418
73,87,0.53852
73,88,0.51863
73,89,0.57528
73,91,0.53743
73,97,0.5291
73,99,0.59031
73,103,0.5646
74,75,0.89633
74,88,0.74165
74,89,0.66344
74,90,0.65769
74,91,0.77984
74,97,0.50357
74,99,0.54138
75,77,0.53249
75,85,0.50032
75,88,0.68809
75,89,0.65899
75,90,0.58707
75,91,0.71129
75,96,0.52125
75,97,0.55556
75,98,0.52342
75,99,0.56576
76,77,0.52841
76,78,0.72516
76,79,0.59722
76,80,0.6825
76,81,0.59294
76,82,0.61621
76,83,0.57249
76,84,0.5029
76,86,0.72644
76,89,0.55045
76,96,0.72187
76,97,0.53944
76,98,0.67325
77,79,0.51868
77,84,0.5449
77,85,0.52932
77,87,0.51703
77,89,0.50968
77,90,0.52855
77,91,0.54385
77,96,0.50766
77,97,0.54317
78,79,0.72113
78,80,0.83967
78,81,0.72673
78,82,0.60031
78,83,0.5687
78,84,0.61023
78,85,0.54861
78,86,0.93436
78,87,0.60602
78,94,0.53822
78,96,0.74683
78,97,0.56606
78,98,0.71759
79,80,0.64561
79,81,0.82835
79,82,0.58466
79,83,0.55675
79,84,0.59142
79,85,0.66644
79,86,0.70662
79,87,0.71934
79,92,0.56282
79,96,0.67642
79,97,0.63577
79,98,0.61157
79,102,0.50791
80,81,0.71957
80,82,0.61739
80,83,0.62943
80,84,0.52512
80,86,0.79569
80,87,0.55743
80,94,0.55169
80,96,0.65435
80,97,0.50183
80,98,0.68886
81,82,0.59692
81,83,0.61312
81,84,0.63615
81,85,0.69622
81,86,0.76913
81,87,0.79304
81,92,0.53906
81,94,0.53677
81,96,0.6688
81,97,0.61103
81,98,0.67294
82,83,0.65939
82,84,0.51762
82,86,0.56257
82,96,0.56955
82,98,0.53527
83,86,0.54012
83,96,0.58821
83,97,0.54213
83,98,0.5193
84,85,0.62462
84,86,0.63404
84,87,0.67877
84,89,0.50271
84,93,0.51252
84,96,0.57827
84,97,0.57306
84,98,0.63226
84,99,0.58155
