StartNode, EndNode, Connectivity
20,23,0.63104
20,24,0.86804
20,25,0.58274
20,26,0.50313
20,27,0.66774
20,28,0.61929
20,29,0.51647
20,42,0.68805
20,53,0.51801
20,54,0.60773
20,56,0.65384
20,57,0.52823
20,61,0.71714
20,77,0.64787
20,85,0.51845
20,93,0.68823
20,95,0.57732
20,97,0.61944
20,101,0.51812
21,22,0.52418
21,23,0.67111
21,24,0.61878
21,27,0.61668
21,28,0.50267
21,29,0.56851
21,41,0.61434
21,42,0.5957
21,44,0.5195
21,49,0.54154
21,54,0.56929
21,56,0.54256
21,61,0.59198
21,62,0.5915
21,63,0.5857
21,65,0.57797
21,70,0.50865
21,85,0.51446
21,93,0.65548
21,95,0.57095
21,97,0.50016
21,100,0.58334
21,101,0.72247
21,103,0.54573
21,105,0.53341
22,24,0.65644
22,26,0.6107
22,27,0.59807
22,28,0.7532
22,29,0.50885
22,42,0.54841
22,45,0.51312
22,57,0.54932
22,61,0.50068
22,75,0.51065
22,77,0.50963
22,93,0.52564
22,99,0.56282
23,24,0.6476
23,25,0.58754
23,27,0.66159
23,28,0.50666
23,29,0.58813
23,30,0.53328
23,41,0.67424
23,42,0.6834
23,49,0.53062
23,53,0.56211
23,54,0.57545
23,56,0.62642
23,60,0.50855
23,61,0.6086
23,79,0.52189
23,85,0.51688
23,92,0.52227
23,93,0.65876
23,95,0.50816
23,97,0.52496
23,100,0.51017
23,101,0.5666
23,103,0.54448
24,25,0.58057
24,26,0.54933
24,27,0.71541
24,28,0.70104
24,29,0.56479
24,41,0.54734
24,42,0.7949
24,54,0.58403
24,56,0.60827
24,57,0.54919
24,61,0.71146
24,77,0.60794
24,93,0.66303
24,95,0.58692
24,97,0.58134
24,99,0.53274
25,27,0.59634
25,28,0.53048
25,29,0.54319
25,39,0.51348
25,40,0.59651
25,42,0.61632
25,53,0.5962
25,54,0.54718
25,55,0.53793
25,56,0.67356
25,57,0.54242
25,60,0.53122
25,61,0.58879
25,76,0.50272
25,77,0.59848
26,28,0.56571
26,29,0.52202
26,40,0.56429
26,42,0.50657
26,43,0.51218
26,57,0.62587
26,89,0.52153
26,99,0.66888
27,28,0.67435
27,29,0.59232
27,41,0.55443
27,42,0.73046
27,53,0.52209
27,54,0.58418
27,56,0.56562
27,61,0.61158
27,77,0.52088
27,93,0.61855
27,95,0.55094
27,101,0.51931
28,29,0.5417
28,42,0.6272
28,57,0.53974
28,61,0.51472
28,77,0.5231
28,93,0.50507
28,99,0.58398
29,30,0.55887
29,41,0.58997
29,42,0.59351
29,44,0.50025
29,49,0.54278
29,61,0.5254
29,93,0.5095
30,41,0.62173
30,42,0.52403
30,49,0.58013
30,51,0.50623
30,69,0.59778
30,101,0.50315
30,103,0.5332
31,32,0.63938
31,33,0.547
31,35,0.54627
31,43,0.59523
31,45,0.56432
31,46,0.58791
31,64,0.50529
31,70,0.51499
31,71,0.56161
31,72,0.62208
31,73,0.56091
32,33,0.57818
32,34,0.56589
32,35,0.60285
32,36,0.60831
32,43,0.54803
32,71,0.62876
32,102,0.52815
33,34,0.67415
33,35,0.61961
33,36,0.54806
33,37,0.5359
33,38,0.54049
33,43,0.50257
33,78,0.52033
33,80,0.52538
33,86,0.54831
34,35,0.53448
34,36,0.59639
34,50,0.53311
34,78,0.52617
34,79,0.54941
34,81,0.57395
34,84,0.51819
34,86,0.54758
34,87,0.55082
35,36,0.67397
35,37,0.62555
35,38,0.65021
35,43,0.60315
35,47,0.50249
35,48,0.56446
35,58,0.57895
35,59,0.5672
35,66,0.52308
35,73,0.50561
35,80,0.51009
35,81,0.50579
35,86,0.55014
35,88,0.50614
35,89,0.58739
36,37,0.53668
36,38,0.56496
36,39,0.50329
36,43,0.50977
36,78,0.50459
36,80,0.51762
36,81,0.57746
36,86,0.57705
36,89,0.51542
37,38,0.93696
37,39,0.61861
37,47,0.56962
37,48,0.59771
37,58,0.63871
37,59,0.60281
37,66,0.55068
37,67,0.50059
37,76,0.54795
37,78,0.53045
37,80,0.6872
37,81,0.50423
37,83,0.58804
37,86,0.63265
37,88,0.55343
37,89,0.61296
37,98,0.56419
38,39,0.58291
38,47,0.57449
38,48,0.60142
38,58,0.66768
38,59,0.61249
38,66,0.55177
38,67,0.50036
38,76,0.50714
38,78,0.5079
38,80,0.65513
38,83,0.52608
38,86,0.60989
38,88,0.56343
38,89,0.61919
38,98,0.56562
39,40,0.66601
39,50,0.50265
39,76,0.64793
39,78,0.59233
39,80,0.68943
39,81,0.57244
39,83,0.56615
39,86,0.63865
39,89,0.50413
40,42,0.52149
40,56,0.52286
40,57,0.5955
40,76,0.57494
40,77,0.5008
40,78,0.51425
40,80,0.53078
40,81,0.51625
40,82,0.51434
40,86,0.52411
40,99,0.56758
41,42,0.62038
41,44,0.55838
41,49,0.57797
41,51,0.53126
41,53,0.50345
41,54,0.51776
41,56,0.55373
41,61,0.5163
41,63,0.50312
41,69,0.54629
41,92,0.50512
41,93,0.56349
41,100,0.58801
41,101,0.55661
41,103,0.59289
42,53,0.53887
42,54,0.62592
42,56,0.63713
42,57,0.55819
42,61,0.68817
42,77,0.55077
42,93,0.61804
42,95,0.56641
42,97,0.51069
42,101,0.50881
43,44,0.55583
43,45,0.57559
43,46,0.57516
43,59,0.5194
43,66,0.50443
43,71,0.54182
43,72,0.572
43,73,0.58768
43,74,0.53104
43,75,0.51775
43,89,0.54651
43,91,0.51051
44,46,0.50228
44,57,0.50927
44,62,0.5106
44,65,0.59072
44,71,0.60243
44,73,0.50131
44,103,0.51553
45,46,0.81992
45,67,0.53426
45,70,0.55649
45,72,0.64436
45,73,0.64336
45,74,0.62729
45,75,0.62637
45,90,0.54608
45,91,0.64087
46,64,0.50007
46,65,0.50534
46,70,0.59295
46,71,0.54478
46,72,0.62774
46,73,0.67749
46,74,0.52474
46,75,0.53498
46,91,0.57641
47,48,0.69077
47,58,0.70453
47,59,0.59012
47,66,0.79367
47,67,0.63525
47,74,0.64128
47,75,0.60246
47,88,1
47,89,0.68395
48,58,0.89897
48,59,0.78492
48,66,0.72229
48,67,0.69478
48,74,0.59858
48,75,0.57088
48,76,0.50529
48,88,0.72613
48,89,0.79285
48,98,0.60518
48,99,0.50645
49,53,0.53608
49,54,0.56974
49,60,0.61412
49,61,0.53547
49,62,0.50337
49,69,0.50794
49,93,0.53149
49,95,0.54464
49,97,0.52825
49,100,0.51496
49,101,0.55735
49,103,0.54643
49,104,0.54793
49,105,0.5362
50,51,0.51116
50,78,0.64942
50,79,0.51705
50,80,0.56474
50,81,0.56845
50,82,0.51369
50,83,0.52225
50,84,0.54045
50,86,0.58217
51,79,0.53606
51,84,0.5115
51,85,0.52472
51,100,0.51528
51,101,0.52172
53,54,0.69794
53,55,0.68691
53,56,0.64292
53,60,0.57078
53,61,0.54273
53,93,0.53451
53,97,0.50478
53,103,0.50879
53,104,0.61639
53,105,0.5258
54,55,0.57073
54,56,0.61274
54,60,0.56543
54,61,0.70757
54,77,0.5345
54,93,0.61554
54,95,0.63774
54,97,0.52989
54,101,0.57893
54,103,0.50335
54,104,0.57092
54,105,0.60063
55,56,0.57642
55,76,0.54072
55,104,0.55046
56,57,0.58034
56,60,0.529
56,61,0.60833
56,77,0.57589
56,79,0.53698
56,85,0.54868
56,92,0.50572
56,93,0.59922
56,97,0.54535
56,103,0.52812
57,77,0.52421
57,87,0.50654
57,99,0.6143
58,59,0.84799
58,66,0.74401
58,67,0.64041
58,74,0.60037
58,75,0.55699
58,88,0.74658
58,89,0.86798
58,98,0.5986
59,66,0.66063
59,67,0.5837
59,74,0.53893
59,75,0.51799
59,80,0.50135
59,88,0.63074
59,89,0.86947
59,98,0.57416
59,99,0.52462
60,61,0.58102
60,77,0.52894
60,104,0.54038
61,77,0.66154
61,93,0.62166
61,95,0.63915
61,97,0.58263
61,105,0.51325
62,63,0.71925
62,64,0.57942
62,65,0.64304
62,70,0.58868
62,100,0.5053
62,101,0.58415
62,105,0.50094
63,64,0.55947
63,65,0.66522
63,70,0.52851
63,95,0.52664
63,100,0.55578
63,101,0.64216
63,105,0.53603
64,65,0.63716
64,70,0.63651
64,71,0.50943
64,72,0.57853
64,100,0.507
64,101,0.50241
65,70,0.55551
65,71,0.61633
65,100,0.55162
65,101,0.62132
66,67,0.74486
66,74,0.76007
66,75,0.70862
66,88,0.91463
66,89,0.77506
66,91,0.5346
66,98,0.5366
66,99,0.51061
67,74,0.73458
67,75,0.72223
67,88,0.6913
67,89,0.61577
67,91,0.55253
67,98,0.57798
68,71,0.52585
68,73,0.52988
69,104,0.52234
70,72,0.64711
70,73,0.53681
70,90,0.57804
70,91,0.60287
71,73,0.60374
72,73,0.63681
72,74,0.57886
72,75,0.54927
72,90,0.57033
72,91,0.65723
73,74,0.56312
73,75,0.57032
73,90,0.50101
73,91,0.57244
74,75,0.94483
74,88,0.70403
74,89,0.60373
74,90,0.59293
74,91,0.68433
74,99,0.50022
75,88,0.65554
75,89,0.57422
75,90,0.56938
75,91,0.66001
75,99,0.5178
76,77,0.50061
76,78,0.51372
76,80,0.60853
76,82,0.54797
76,83,0.63637
76,86,0.51966
76,98,0.50938
77,97,0.51275
78,79,0.55907
78,80,0.69168
78,81,0.63923
78,82,0.56347
78,83,0.56567
78,84,0.57115
78,86,0.77319
78,96,0.54641
79,81,0.59317
79,82,0.50258
79,84,0.68296
79,85,0.6479
79,86,0.51352
79,87,0.63063
80,81,0.56887
80,82,0.53331
80,83,0.6819
80,86,0.76827
80,96,0.50106
80,98,0.50633
81,84,0.53211
81,86,0.7033
81,87,0.59972
82,83,0.58463
82,84,0.56142
82,96,0.50965
83,86,0.59753
83,96,0.52809
84,85,0.53174
84,86,0.50118
85,87,0.56638
86,87,0.52943
86,96,0.50209
86,98,0.50835
88,89,0.72507
88,91,0.51725
88,98,0.51121
89,98,0.54269
89,99,0.5403
90,91,0.79663
92,93,0.58497
92,97,0.51422
92,103,0.61558
93,95,0.62501
93,97,0.59678
93,101,0.58911
93,103,0.60241
94,96,0.57971
95,97,0.54846
95,101,0.57472
95,105,0.53967
96,97,0.60935
96,98,0.50326
98,99,0.51314
100,101,0.61544
100,103,0.55379
100,104,0.52284
100,105,0.55808
101,103,0.57468
101,105,0.56734
102,103,0.54245
104,105,0.68299
