StartNode, EndNode, Connectivity
1,2,0.57343
1,5,0.63325
1,7,0.62377
1,29,0.50107
1,41,0.54012
1,52,0.50088
1,53,0.60267
1,56,0.59809
1,57,0.56888
1,60,0.58496
2,6,0.62415
2,8,0.51197
2,22,0.50395
2,23,0.53695
2,27,0.54102
2,28,0.55012
2,41,0.53745
2,42,0.59704
2,44,0.57366
2,49,0.52105
2,52,0.53862
2,53,0.51658
2,54,0.66119
2,56,0.55168
2,57,0.5665
2,60,0.5212
2,61,0.59242
2,90,0.5244
3,4,0.79305
3,7,0.54086
3,9,0.5207
3,11,0.72814
3,13,0.53137
3,18,0.61202
3,31,0.5979
3,32,0.58976
3,33,0.53434
3,34,0.54562
3,35,0.57155
3,36,0.53226
3,37,0.65423
3,38,0.68579
3,39,0.67211
3,76,0.73436
3,77,0.55286
3,78,0.56593
3,79,0.51196
3,80,0.53783
3,81,0.5358
3,82,0.57615
3,83,0.52319
3,86,0.53735
3,96,0.6564
3,97,0.54566
3,98,0.54258
4,7,0.62998
4,9,0.50871
4,11,0.64003
4,18,0.52968
4,31,0.54893
4,32,0.57553
4,35,0.53917
4,36,0.57701
4,37,0.5932
4,38,0.59543
4,39,0.65114
4,76,0.58177
4,77,0.53486
4,78,0.54788
4,79,0.51116
4,80,0.53122
4,81,0.50703
4,82,0.6321
4,83,0.61075
4,86,0.51134
4,96,0.64036
4,97,0.56706
4,98,0.5296
5,6,0.5566
5,7,0.64823
5,29,0.61041
5,30,0.51027
5,41,0.5257
5,53,0.56996
5,55,0.50093
5,56,0.57805
5,57,0.54088
5,60,0.63761
5,92,0.56751
6,8,0.51576
6,21,0.5032
6,22,0.51212
6,23,0.56083
6,24,0.55139
6,27,0.68333
6,28,0.55448
6,29,0.58805
6,30,0.60933
6,41,0.58183
6,42,0.66474
6,44,0.50906
6,49,0.53363
6,53,0.54374
6,54,0.70144
6,56,0.54514
6,57,0.50431
6,60,0.5113
6,61,0.57708
6,93,0.56478
6,95,0.51882
7,9,0.5016
7,11,0.5328
7,29,0.50505
7,31,0.50826
7,32,0.54972
7,39,0.50257
7,55,0.50477
7,56,0.54581
7,57,0.53677
7,60,0.59889
7,84,0.50049
7,92,0.56492
7,96,0.55158
7,97,0.52224
8,12,0.6261
8,26,0.53902
8,36,0.5982
8,40,0.61985
8,42,0.50945
8,44,0.52601
8,61,0.51733
8,77,0.66435
8,87,0.50102
8,90,0.51173
9,10,0.50713
9,11,0.63904
9,18,0.55558
9,19,0.52667
9,25,0.79966
9,26,0.5655
9,31,0.65976
9,32,0.53363
9,37,0.55977
9,38,0.57883
9,39,0.60397
9,40,0.52603
9,55,0.59951
9,60,0.51711
9,68,0.51908
9,76,0.57871
9,78,0.55724
9,80,0.54794
9,81,0.56281
9,84,0.50152
9,86,0.57939
9,87,0.51073
9,92,0.52107
9,96,0.64494
9,97,0.5216
9,98,0.62505
10,17,0.53096
10,19,0.65809
10,20,0.58438
10,23,0.51607
10,24,0.59455
10,25,0.52607
10,26,0.68602
10,40,0.52095
10,44,0.61778
10,61,0.5452
10,79,0.54058
10,81,0.56806
10,84,0.56699
10,85,0.5905
10,86,0.52059
10,87,0.71963
10,93,0.59214
10,103,0.51089
11,13,0.59913
11,31,0.73398
11,32,0.62583
11,33,0.6485
11,34,0.6378
11,35,0.56562
11,37,0.81847
11,38,0.84296
11,39,0.84953
11,40,0.56783
11,50,0.51502
11,76,0.79537
11,77,0.52767
11,78,0.67203
11,80,0.64978
11,81,0.57578
11,86,0.64887
11,96,0.66521
11,97,0.51648
11,98,0.58766
12,20,0.55055
12,22,0.50085
12,24,0.51183
12,26,0.52891
12,28,0.5402
12,36,0.57376
12,42,0.50321
12,43,0.50508
12,45,0.54544
12,46,0.57223
12,61,0.57597
12,77,0.60604
12,93,0.53217
13,14,0.69812
13,31,0.57525
13,32,0.61943
13,33,0.7805
13,34,0.72489
13,35,0.58128
13,37,0.64577
13,38,0.63956
13,39,0.53796
13,50,0.74764
13,51,0.64603
13,76,0.50494
13,78,0.71887
13,79,0.73592
13,80,0.57296
13,81,0.59876
13,86,0.66122
13,87,0.54432
13,92,0.53951
13,96,0.53761
13,97,0.51099
14,32,0.58781
14,33,0.5306
14,34,0.61178
14,38,0.52908
14,50,0.58889
14,51,0.64474
14,58,0.51047
14,77,0.5033
14,78,0.55598
14,79,0.67944
14,81,0.51875
14,86,0.56221
14,92,0.50477
14,97,0.54119
15,16,0.68999
15,17,0.53266
15,21,0.69646
15,22,0.54041
15,23,0.51619
15,24,0.50698
15,30,0.50746
15,41,0.5532
15,49,0.5622
15,52,0.52904
15,53,0.51313
15,54,0.53039
15,55,0.50831
15,62,0.61875
15,63,0.631
15,64,0.56299
15,71,0.50571
15,100,0.56932
15,101,0.70137
15,102,0.53082
15,103,0.58252
16,20,0.56557
16,21,0.59842
16,22,0.59611
16,23,0.56318
16,24,0.63644
16,28,0.57449
16,30,0.55764
16,41,0.5396
16,42,0.60896
16,54,0.51895
16,61,0.51241
16,63,0.6053
16,101,0.58875
17,18,0.5659
17,19,0.5782
17,81,0.51575
17,97,0.50355
17,99,0.51962
17,103,0.56189
18,19,0.5197
18,55,0.52819
18,68,0.5866
18,76,0.56258
18,81,0.53033
